Device,AX3
DeviceId,DEMO_AX3_001
Start Time,2000-01-01 00:00:00
Stop Time,2000-01-10 23:59:00
Logging,60

timestamp,x,y,z,temperature
2000-01-05 16:08:00,1082,1597,1858,25.0
2000-01-05 16:09:00,663,832,752,25.0
2000-01-05 16:10:00,1148,1755,1649,25.0
2000-01-05 16:11:00,82,111,151,25.0
2000-01-05 16:12:00,109,95,177,25.0
2000-01-05 16:13:00,679,1282,1061,25.0
2000-01-05 16:14:00,1101,2036,1724,25.0
2000-01-05 16:15:00,158,128,197,25.0
2000-01-05 16:16:00,679,1044,1173,25.0
2000-01-05 16:17:00,842,747,899,25.0
2000-01-05 16:18:00,640,1081,1176,25.0
2000-01-05 16:19:00,784,1077,921,25.0
2000-01-05 16:20:00,878,996,1187,25.0
2000-01-05 16:21:00,164,216,212,25.0
2000-01-05 16:22:00,1032,930,1098,25.0
2000-01-05 16:23:00,186,125,182,25.0
2000-01-05 16:24:00,883,847,1415,25.0
2000-01-05 16:25:00,215,211,225,25.0
2000-01-05 16:26:00,678,1120,1487,25.0
2000-01-05 16:27:00,667,893,739,25.0
2000-01-05 16:28:00,975,646,1515,25.0
2000-01-05 16:29:00,1060,533,1216,25.0
2000-01-05 16:30:00,108,208,218,25.0
2000-01-05 16:31:00,755,864,851,25.0
2000-01-05 16:32:00,1147,394,1393,25.0
2000-01-05 16:33:00,910,820,1216,25.0
2000-01-05 16:34:00,1085,484,1347,25.0
2000-01-05 16:35:00,1031,644,1117,25.0
2000-01-05 16:36:00,564,1181,973,25.0
2000-01-05 16:37:00,185,154,225,25.0
2000-01-05 16:38:00,1054,981,1182,25.0
2000-01-05 16:39:00,1138,536,1254,25.0
2000-01-05 16:40:00,155,193,159,25.0
2000-01-05 16:41:00,1078,882,1303,25.0
2000-01-05 16:42:00,629,1175,1226,25.0
2000-01-05 16:43:00,972,589,953,25.0
2000-01-05 16:44:00,989,665,1152,25.0
2000-01-05 16:45:00,771,1152,1222,25.0
2000-01-05 16:46:00,1382,1022,1974,25.0
2000-01-05 16:47:00,511,756,1221,25.0
2000-01-05 16:48:00,742,611,1149,25.0
2000-01-05 16:49:00,817,1227,1134,25.0
2000-01-05 16:50:00,834,537,1210,25.0
2000-01-05 16:51:00,1181,673,1270,25.0
2000-01-05 16:52:00,228,99,253,25.0
2000-01-05 16:53:00,173,193,325,25.0
2000-01-05 16:54:00,1090,1041,1190,25.0
2000-01-05 16:55:00,656,968,963,25.0
2000-01-05 16:56:00,1214,823,1025,25.0
2000-01-05 16:57:00,1052,388,1425,25.0
2000-01-05 16:58:00,642,788,1078,25.0
2000-01-05 16:59:00,581,1101,1115,25.0
2000-01-05 17:00:00,651,1236,851,25.0
2000-01-05 17:01:00,224,119,291,25.0
2000-01-05 17:02:00,757,727,1271,25.0
2000-01-05 17:03:00,594,1261,886,25.0
2000-01-05 17:04:00,882,834,1608,25.0
2000-01-05 17:05:00,1038,404,1427,25.0
2000-01-05 17:06:00,1870,1554,1887,25.0
2000-01-05 17:07:00,73,113,130,25.0
2000-01-05 17:08:00,290,345,356,25.0
2000-01-05 17:09:00,940,972,908,25.0
2000-01-05 17:10:00,925,841,761,25.0
2000-01-05 17:11:00,745,887,1388,25.0
2000-01-05 17:12:00,1047,939,924,25.0
2000-01-05 17:13:00,1163,786,1040,25.0
2000-01-05 17:14:00,1041,590,980,25.0
2000-01-05 17:15:00,531,867,874,25.0
2000-01-05 17:16:00,945,879,1015,25.0
2000-01-05 17:17:00,1295,1623,1409,25.0
2000-01-05 17:18:00,951,544,1311,25.0
2000-01-05 17:19:00,1058,621,1086,25.0
2000-01-05 17:20:00,933,604,1045,25.0
2000-01-05 17:21:00,274,172,255,25.0
2000-01-05 17:22:00,1562,1351,2292,25.0
2000-01-05 17:23:00,628,1162,1134,25.0
2000-01-05 17:24:00,1033,569,1411,25.0
2000-01-05 17:25:00,735,742,1145,25.0
2000-01-05 17:26:00,906,604,986,25.0
2000-01-05 17:27:00,1202,707,1439,25.0
2000-01-05 17:28:00,844,637,767,25.0
2000-01-05 17:29:00,96,192,151,25.0
2000-01-05 17:30:00,116,117,133,25.0
2000-01-05 17:31:00,519,1184,738,25.0
2000-01-05 17:32:00,556,1024,882,25.0
2000-01-05 17:33:00,705,487,1077,25.0
2000-01-05 17:34:00,943,860,989,25.0
2000-01-05 17:35:00,970,434,1237,25.0
2000-01-05 17:36:00,675,833,1440,25.0
2000-01-05 17:37:00,120,74,171,25.0
2000-01-05 17:38:00,891,924,1134,25.0
2000-01-05 17:39:00,1139,1066,1293,25.0
2000-01-05 17:40:00,752,612,1278,25.0
2000-01-05 17:41:00,1069,858,1108,25.0
2000-01-05 17:42:00,1207,1481,1531,25.0
2000-01-05 17:43:00,993,1002,942,25.0
2000-01-05 17:44:00,433,526,719,25.0
2000-01-05 17:45:00,1008,637,1224,25.0
2000-01-05 17:46:00,219,147,230,25.0
2000-01-05 17:47:00,808,981,806,25.0
2000-01-05 17:48:00,721,511,707,25.0
2000-01-05 17:49:00,638,732,1203,25.0
2000-01-05 17:50:00,655,862,1107,25.0
2000-01-05 17:51:00,155,187,229,25.0
2000-01-05 17:52:00,1761,980,2158,25.0
2000-01-05 17:53:00,1312,1077,1042,25.0
2000-01-05 17:54:00,993,729,1204,25.0
2000-01-05 17:55:00,865,670,884,25.0
2000-01-05 17:56:00,932,1593,1153,25.0
2000-01-05 17:57:00,1236,955,984,25.0
2000-01-05 17:58:00,964,848,1136,25.0
2000-01-05 17:59:00,821,862,746,25.0
2000-01-05 18:00:00,912,752,1350,25.0
2000-01-05 18:01:00,257,112,368,25.0
2000-01-05 18:02:00,414,345,658,25.0
2000-01-05 18:03:00,629,732,1237,25.0
2000-01-05 18:04:00,753,925,1117,25.0
2000-01-05 18:05:00,709,652,1119,25.0
2000-01-05 18:06:00,862,622,709,25.0
2000-01-05 18:07:00,681,1196,957,25.0
2000-01-05 18:08:00,730,901,1462,25.0
2000-01-05 18:09:00,149,175,144,25.0
2000-01-05 18:10:00,222,196,268,25.0
2000-01-05 18:11:00,588,708,1293,25.0
2000-01-05 18:12:00,945,569,1364,25.0
2000-01-05 18:13:00,956,750,1384,25.0
2000-01-05 18:14:00,738,792,1114,25.0
2000-01-05 18:15:00,820,987,889,25.0
2000-01-05 18:16:00,296,470,356,25.0
2000-01-05 18:17:00,607,1032,874,25.0
2000-01-05 18:18:00,1066,905,881,25.0
2000-01-05 18:19:00,945,638,1078,25.0
2000-01-05 18:20:00,227,179,206,25.0
2000-01-05 18:21:00,1382,560,1773,25.0
2000-01-05 18:22:00,1729,1381,1612,25.0
2000-01-05 18:23:00,167,113,165,25.0
2000-01-05 18:24:00,980,848,869,25.0
2000-01-05 18:25:00,218,185,272,25.0
2000-01-05 18:26:00,683,931,742,25.0
2000-01-05 18:27:00,866,567,991,25.0
2000-01-05 18:28:00,974,496,1109,25.0
2000-01-05 18:29:00,80,167,128,25.0
2000-01-05 18:30:00,674,820,846,25.0
2000-01-05 18:31:00,109,154,139,25.0
2000-01-05 18:32:00,627,1052,1169,25.0
2000-01-05 18:33:00,171,172,173,25.0
2000-01-05 18:34:00,194,228,234,25.0
2000-01-05 18:35:00,874,629,1015,25.0
2000-01-05 18:36:00,654,470,644,25.0
2000-01-05 18:37:00,195,234,259,25.0
2000-01-05 18:38:00,533,649,980,25.0
2000-01-05 18:39:00,860,550,1125,25.0
2000-01-05 18:40:00,849,806,1193,25.0
2000-01-05 18:41:00,611,787,1086,25.0
2000-01-05 18:42:00,1007,854,1225,25.0
2000-01-05 18:43:00,114,86,87,25.0
2000-01-05 18:44:00,76,143,103,25.0
2000-01-05 18:45:00,627,743,750,25.0
2000-01-05 18:46:00,917,732,945,25.0
2000-01-05 18:47:00,728,644,1258,25.0
2000-01-05 18:48:00,447,1028,707,25.0
2000-01-05 18:49:00,168,130,207,25.0
2000-01-05 18:50:00,1772,1352,1353,25.0
2000-01-05 18:51:00,1040,484,1287,25.0
2000-01-05 18:52:00,1090,622,1081,25.0
2000-01-05 18:53:00,705,397,880,25.0
2000-01-05 18:54:00,152,116,121,25.0
2000-01-05 18:55:00,854,291,1075,25.0
2000-01-05 18:56:00,202,201,181,25.0
2000-01-05 18:57:00,884,571,1178,25.0
2000-01-05 18:58:00,633,762,1033,25.0
2000-01-05 18:59:00,765,853,729,25.0
2000-01-05 19:00:00,511,686,755,25.0
2000-01-05 19:01:00,1471,1515,1308,25.0
2000-01-05 19:02:00,723,714,928,25.0
2000-01-05 19:03:00,440,916,804,25.0
2000-01-05 19:04:00,812,724,1373,25.0
2000-01-05 19:05:00,1381,1869,1446,25.0
2000-01-05 19:06:00,824,375,1099,25.0
2000-01-05 19:07:00,684,690,823,25.0
2000-01-05 19:08:00,914,1916,1646,25.0
2000-01-05 19:09:00,844,594,1069,25.0
2000-01-05 19:10:00,650,382,856,25.0
2000-01-05 19:11:00,68,72,136,25.0
2000-01-05 19:12:00,548,592,815,25.0
2000-01-05 19:13:00,603,911,818,25.0
2000-01-05 19:14:00,783,522,1077,25.0
2000-01-05 19:15:00,163,191,187,25.0
2000-01-05 19:16:00,1100,1882,1897,25.0
2000-01-05 19:17:00,819,619,953,25.0
2000-01-05 19:18:00,454,594,1031,25.0
2000-01-05 19:19:00,686,222,887,25.0
2000-01-05 19:20:00,1550,1059,1578,25.0
2000-01-05 19:21:00,558,433,706,25.0
2000-01-05 19:22:00,624,574,801,25.0
2000-01-05 19:23:00,724,661,1065,25.0
2000-01-05 19:24:00,583,450,973,25.0
2000-01-05 19:25:00,54,89,98,25.0
2000-01-05 19:26:00,637,781,802,25.0
2000-01-05 19:27:00,126,103,164,25.0
2000-01-05 19:28:00,584,828,762,25.0
2000-01-05 19:29:00,751,419,778,25.0
2000-01-05 19:30:00,552,496,858,25.0
2000-01-05 19:31:00,795,406,1011,25.0
2000-01-05 19:32:00,646,450,1079,25.0
2000-01-05 19:33:00,767,226,929,25.0
2000-01-05 19:34:00,1007,1278,2152,25.0
2000-01-05 19:35:00,433,459,699,25.0
2000-01-05 19:36:00,723,358,844,25.0
2000-01-05 19:37:00,826,471,775,25.0
2000-01-05 19:38:00,384,544,508,25.0
2000-01-05 19:39:00,702,488,723,25.0
2000-01-05 19:40:00,363,553,895,25.0
2000-01-05 19:41:00,90,144,137,25.0
2000-01-05 19:42:00,614,455,729,25.0
2000-01-05 19:43:00,520,575,631,25.0
2000-01-05 19:44:00,511,218,642,25.0
2000-01-05 19:45:00,368,598,834,25.0
2000-01-05 19:46:00,606,764,698,25.0
2000-01-05 19:47:00,616,460,541,25.0
2000-01-05 19:48:00,805,613,635,25.0
2000-01-05 19:49:00,406,611,641,25.0
2000-01-05 19:50:00,94,131,141,25.0
2000-01-05 19:51:00,446,352,763,25.0
2000-01-05 19:52:00,538,619,843,25.0
2000-01-05 19:53:00,67,124,125,25.0
2000-01-05 19:54:00,111,98,107,25.0
2000-01-05 19:55:00,393,740,494,25.0
2000-01-05 19:56:00,353,440,709,25.0
2000-01-05 19:57:00,353,601,664,25.0
2000-01-05 19:58:00,502,500,479,25.0
2000-01-05 19:59:00,342,546,484,25.0
2000-01-05 20:00:00,522,360,481,25.0
2000-01-05 20:01:00,305,541,640,25.0
2000-01-05 20:02:00,517,291,803,25.0
2000-01-05 20:03:00,334,427,572,25.0
2000-01-05 20:04:00,351,429,404,25.0
2000-01-05 20:05:00,499,163,660,25.0
2000-01-05 20:06:00,407,431,474,25.0
2000-01-05 20:07:00,570,434,435,25.0
2000-01-05 20:08:00,484,286,767,25.0
2000-01-05 20:09:00,782,1344,1252,25.0
2000-01-05 20:10:00,102,120,168,25.0
2000-01-05 20:11:00,393,398,554,25.0
2000-01-05 20:12:00,475,224,564,25.0
2000-01-05 20:13:00,491,169,588,25.0
2000-01-05 20:14:00,459,374,451,25.0
2000-01-05 20:15:00,505,255,600,25.0
2000-01-05 20:16:00,351,295,625,25.0
2000-01-05 20:17:00,404,510,420,25.0
2000-01-05 20:18:00,744,1309,1324,25.0
2000-01-05 20:19:00,449,360,448,25.0
2000-01-05 20:20:00,194,330,357,25.0
2000-01-05 20:21:00,285,555,480,25.0
2000-01-05 20:22:00,33,47,46,25.0
2000-01-05 20:23:00,500,224,655,25.0
2000-01-05 20:24:00,88,83,110,25.0
2000-01-05 20:25:00,241,483,450,25.0
2000-01-05 20:26:00,464,186,511,25.0
2000-01-05 20:27:00,335,268,529,25.0
2000-01-05 20:28:00,79,50,124,25.0
2000-01-05 20:29:00,345,193,528,25.0
2000-01-05 20:30:00,229,570,348,25.0
2000-01-05 20:31:00,354,322,370,25.0
2000-01-05 20:32:00,427,321,347,25.0
2000-01-05 20:33:00,378,173,483,25.0
2000-01-05 20:34:00,302,501,355,25.0
2000-01-05 20:35:00,115,68,175,25.0
2000-01-05 20:36:00,228,391,459,25.0
2000-01-05 20:37:00,310,145,408,25.0
2000-01-05 20:38:00,210,402,387,25.0
2000-01-05 20:39:00,261,354,351,25.0
2000-01-05 20:40:00,270,394,408,25.0
2000-01-05 20:41:00,178,316,306,25.0
2000-01-05 20:42:00,234,453,372,25.0
2000-01-05 20:43:00,47,68,100,25.0
2000-01-05 20:44:00,327,206,511,25.0
2000-01-05 20:45:00,38,36,49,25.0
2000-01-05 20:46:00,281,244,286,25.0
2000-01-05 20:47:00,70,127,107,25.0
2000-01-05 20:48:00,161,289,307,25.0
2000-01-05 20:49:00,289,205,378,25.0
2000-01-05 20:50:00,265,267,287,25.0
2000-01-05 20:51:00,659,1014,1278,25.0
2000-01-05 20:52:00,275,291,389,25.0
2000-01-05 20:53:00,480,543,606,25.0
2000-01-05 20:54:00,224,211,329,25.0
2000-01-05 20:55:00,31,71,48,25.0
2000-01-05 20:56:00,43,40,75,25.0
2000-01-05 20:57:00,667,444,1036,25.0
2000-01-05 20:58:00,159,172,226,25.0
2000-01-05 20:59:00,30,63,45,25.0
2000-01-05 21:00:00,183,295,342,25.0
2000-01-05 21:01:00,104,48,146,25.0
2000-01-05 21:02:00,230,157,242,25.0
2000-01-05 21:03:00,631,945,1119,25.0
2000-01-05 21:04:00,261,190,351,25.0
2000-01-05 21:05:00,271,161,296,25.0
2000-01-05 21:06:00,166,256,359,25.0
2000-01-05 21:07:00,228,163,349,25.0
2000-01-05 21:08:00,206,136,258,25.0
2000-01-05 21:09:00,163,218,228,25.0
2000-01-05 21:10:00,160,206,209,25.0
2000-01-05 21:11:00,238,134,263,25.0
2000-01-05 21:12:00,159,191,316,25.0
2000-01-05 21:13:00,201,221,253,25.0
2000-01-05 21:14:00,21,31,30,25.0
2000-01-05 21:15:00,224,225,246,25.0
2000-01-05 21:16:00,169,116,147,25.0
2000-01-05 21:17:00,724,420,1068,25.0
2000-01-05 21:18:00,181,239,266,25.0
2000-01-05 21:19:00,133,139,265,25.0
2000-01-05 21:20:00,15,22,23,25.0
2000-01-05 21:21:00,165,133,185,25.0
2000-01-05 21:22:00,28,16,39,25.0
2000-01-05 21:23:00,130,155,158,25.0
2000-01-05 21:24:00,138,211,302,25.0
2000-01-05 21:25:00,143,179,202,25.0
2000-01-05 21:26:00,1028,438,1244,25.0
2000-01-05 21:27:00,210,69,268,25.0
2000-01-05 21:28:00,127,191,219,25.0
2000-01-05 21:29:00,638,1279,823,25.0
2000-01-05 21:30:00,37,32,66,25.0
2000-01-05 21:31:00,129,258,209,25.0
2000-01-05 21:32:00,172,73,188,25.0
2000-01-05 21:33:00,128,187,257,25.0
2000-01-05 21:34:00,20,10,25,25.0
2000-01-05 21:35:00,36,11,45,25.0
2000-01-05 21:36:00,41,24,47,25.0
2000-01-05 21:37:00,142,137,235,25.0
2000-01-05 21:38:00,143,146,185,25.0
2000-01-05 21:39:00,117,206,163,25.0
2000-01-05 21:40:00,18,36,34,25.0
2000-01-05 21:41:00,201,158,185,25.0
2000-01-05 21:42:00,826,453,901,25.0
2000-01-05 21:43:00,105,162,168,25.0
2000-01-05 21:44:00,804,884,1369,25.0
2000-01-05 21:45:00,106,241,166,25.0
2000-01-05 21:46:00,128,112,225,25.0
2000-01-05 21:47:00,146,145,202,25.0
2000-01-05 21:48:00,75,128,157,25.0
2000-01-05 21:49:00,148,171,168,25.0
2000-01-05 21:50:00,22,46,30,25.0
2000-01-05 21:51:00,10,12,18,25.0
2000-01-05 21:52:00,123,130,152,25.0
2000-01-05 21:53:00,23,19,24,25.0
2000-01-05 21:54:00,94,189,175,25.0
2000-01-05 21:55:00,195,74,224,25.0
2000-01-05 21:56:00,126,172,133,25.0
2000-01-05 21:57:00,108,90,132,25.0
2000-01-05 21:58:00,79,100,168,25.0
2000-01-05 21:59:00,137,57,179,25.0
2000-01-05 22:00:00,122,106,177,25.0
2000-01-05 22:01:00,166,160,141,25.0
2000-01-05 22:02:00,135,115,193,25.0
2000-01-05 22:03:00,502,928,713,25.0
2000-01-05 22:04:00,139,87,189,25.0
2000-01-05 22:05:00,146,162,145,25.0
2000-01-05 22:06:00,136,183,219,25.0
2000-01-05 22:07:00,177,124,163,25.0
2000-01-05 22:08:00,41,14,53,25.0
2000-01-05 22:09:00,138,117,153,25.0
2000-01-05 22:10:00,10,23,16,25.0
2000-01-05 22:11:00,102,146,139,25.0
2000-01-05 22:12:00,95,113,155,25.0
2000-01-05 22:13:00,136,158,153,25.0
2000-01-05 22:14:00,149,77,179,25.0
2000-01-05 22:15:00,110,147,171,25.0
2000-01-05 22:16:00,622,821,1077,25.0
2000-01-05 22:17:00,84,147,128,25.0
2000-01-05 22:18:00,33,15,35,25.0
2000-01-05 22:19:00,105,99,136,25.0
2000-01-05 22:20:00,114,127,158,25.0
2000-01-05 22:21:00,131,104,221,25.0
2000-01-05 22:22:00,109,129,138,25.0
2000-01-05 22:23:00,23,20,33,25.0
2000-01-05 22:24:00,104,123,174,25.0
2000-01-05 22:25:00,82,135,134,25.0
2000-01-05 22:26:00,23,31,35,25.0
2000-01-05 22:27:00,27,45,39,25.0
2000-01-05 22:28:00,72,104,121,25.0
2000-01-05 22:29:00,136,81,190,25.0
2000-01-05 22:30:00,106,111,136,25.0
2000-01-05 22:31:00,80,146,143,25.0
2000-01-05 22:32:00,91,113,143,25.0
2000-01-05 22:33:00,15,20,29,25.0
2000-01-05 22:34:00,517,1138,745,25.0
2000-01-05 22:35:00,109,100,93,25.0
2000-01-05 22:36:00,148,86,165,25.0
2000-01-05 22:37:00,101,121,160,25.0
2000-01-05 22:38:00,78,162,129,25.0
2000-01-05 22:39:00,27,35,41,25.0
2000-01-05 22:40:00,120,48,146,25.0
2000-01-05 22:41:00,149,77,160,25.0
2000-01-05 22:42:00,146,138,128,25.0
2000-01-05 22:43:00,119,78,182,25.0
2000-01-05 22:44:00,658,410,657,25.0
2000-01-05 22:45:00,143,103,128,25.0
2000-01-05 22:46:00,133,90,112,25.0
2000-01-05 22:47:00,104,107,119,25.0
2000-01-05 22:48:00,97,104,156,25.0
2000-01-05 22:49:00,95,96,127,25.0
2000-01-05 22:50:00,111,109,132,25.0
2000-01-05 22:51:00,114,77,176,25.0
2000-01-05 22:52:00,100,65,154,25.0
2000-01-05 22:53:00,94,146,110,25.0
2000-01-05 22:54:00,135,63,185,25.0
2000-01-05 22:55:00,28,46,41,25.0
2000-01-05 22:56:00,110,84,129,25.0
2000-01-05 22:57:00,105,95,106,25.0
2000-01-05 22:58:00,123,41,158,25.0
2000-01-05 22:59:00,85,99,146,25.0
2000-01-05 23:00:00,6,15,0,25.0
2000-01-05 23:01:00,7,34,5,25.0
2000-01-05 23:02:00,15,40,10,25.0
2000-01-05 23:03:00,6,32,9,25.0
2000-01-05 23:04:00,7,29,18,25.0
2000-01-05 23:05:00,9,21,1,25.0
2000-01-05 23:06:00,16,34,19,25.0
2000-01-05 23:07:00,13,34,0,25.0
2000-01-05 23:08:00,12,40,14,25.0
2000-01-05 23:09:00,8,27,0,25.0
2000-01-05 23:10:00,15,29,7,25.0
2000-01-05 23:11:00,10,20,5,25.0
2000-01-05 23:12:00,13,44,1,25.0
2000-01-05 23:13:00,9,49,8,25.0
2000-01-05 23:14:00,4,13,6,25.0
2000-01-05 23:15:00,11,33,7,25.0
2000-01-05 23:16:00,13,43,11,25.0
2000-01-05 23:17:00,26,74,46,25.0
2000-01-05 23:18:00,6,12,2,25.0
2000-01-05 23:19:00,8,48,20,25.0
2000-01-05 23:20:00,10,65,15,25.0
2000-01-05 23:21:00,18,69,2,25.0
2000-01-05 23:22:00,13,33,13,25.0
2000-01-05 23:23:00,9,26,0,25.0
2000-01-05 23:24:00,9,28,3,25.0
2000-01-05 23:25:00,20,64,12,25.0
2000-01-05 23:26:00,12,24,9,25.0
2000-01-05 23:27:00,8,25,9,25.0
2000-01-05 23:28:00,3,10,1,25.0
2000-01-05 23:29:00,3,11,6,25.0
2000-01-05 23:30:00,27,59,18,25.0
2000-01-05 23:31:00,10,27,0,25.0
2000-01-05 23:32:00,10,38,11,25.0
2000-01-05 23:33:00,6,16,1,25.0
2000-01-05 23:34:00,7,20,0,25.0
2000-01-05 23:35:00,13,30,1,25.0
2000-01-05 23:36:00,7,28,12,25.0
2000-01-05 23:37:00,12,27,9,25.0
2000-01-05 23:38:00,13,26,8,25.0
2000-01-05 23:39:00,12,53,21,25.0
2000-01-05 23:40:00,5,25,12,25.0
2000-01-05 23:41:00,10,50,9,25.0
2000-01-05 23:42:00,78,210,64,25.0
2000-01-05 23:43:00,15,38,14,25.0
2000-01-05 23:44:00,14,36,10,25.0
2000-01-05 23:45:00,9,33,17,25.0
2000-01-05 23:46:00,7,49,6,25.0
2000-01-05 23:47:00,4,15,2,25.0
2000-01-05 23:48:00,5,12,6,25.0
2000-01-05 23:49:00,5,18,12,25.0
2000-01-05 23:50:00,11,32,20,25.0
2000-01-05 23:51:00,9,20,3,25.0
2000-01-05 23:52:00,5,17,5,25.0
2000-01-05 23:53:00,8,24,0,25.0
2000-01-05 23:54:00,11,36,14,25.0
2000-01-05 23:55:00,20,62,0,25.0
2000-01-05 23:56:00,6,30,21,25.0
2000-01-05 23:57:00,12,44,24,25.0
2000-01-05 23:58:00,8,42,8,25.0
2000-01-05 23:59:00,53,121,24,25.0
2000-01-06 00:00:00,11,25,6,25.0
2000-01-06 00:01:00,17,54,0,25.0
2000-01-06 00:02:00,10,29,4,25.0
2000-01-06 00:03:00,8,28,9,25.0
2000-01-06 00:04:00,6,15,8,25.0
2000-01-06 00:05:00,11,28,2,25.0
2000-01-06 00:06:00,10,25,12,25.0
2000-01-06 00:07:00,9,26,3,25.0
2000-01-06 00:08:00,7,27,18,25.0
2000-01-06 00:09:00,37,97,14,25.0
2000-01-06 00:10:00,11,39,2,25.0
2000-01-06 00:11:00,18,58,0,25.0
2000-01-06 00:12:00,15,42,0,25.0
2000-01-06 00:13:00,26,181,39,25.0
2000-01-06 00:14:00,10,38,11,25.0
2000-01-06 00:15:00,12,52,3,25.0
2000-01-06 00:16:00,23,97,9,25.0
2000-01-06 00:17:00,10,38,27,25.0
2000-01-06 00:18:00,23,50,7,25.0
2000-01-06 00:19:00,14,50,29,25.0
2000-01-06 00:20:00,8,22,1,25.0
2000-01-06 00:21:00,12,42,7,25.0
2000-01-06 00:22:00,13,40,5,25.0
2000-01-06 00:23:00,11,23,7,25.0
2000-01-06 00:24:00,16,74,13,25.0
2000-01-06 00:25:00,4,16,4,25.0
2000-01-06 00:26:00,12,30,13,25.0
2000-01-06 00:27:00,15,50,2,25.0
2000-01-06 00:28:00,3,20,3,25.0
2000-01-06 00:29:00,4,19,1,25.0
2000-01-06 00:30:00,14,60,5,25.0
2000-01-06 00:31:00,20,89,3,25.0
2000-01-06 00:32:00,18,67,0,25.0
2000-01-06 00:33:00,6,21,3,25.0
2000-01-06 00:34:00,6,20,14,25.0
2000-01-06 00:35:00,6,23,6,25.0
2000-01-06 00:36:00,6,25,14,25.0
2000-01-06 00:37:00,9,26,6,25.0
2000-01-06 00:38:00,7,20,7,25.0
2000-01-06 00:39:00,7,13,5,25.0
2000-01-06 00:40:00,14,34,0,25.0
2000-01-06 00:41:00,9,27,6,25.0
2000-01-06 00:42:00,11,47,15,25.0
2000-01-06 00:43:00,9,33,17,25.0
2000-01-06 00:44:00,6,36,10,25.0
2000-01-06 00:45:00,5,13,1,25.0
2000-01-06 00:46:00,13,34,14,25.0
2000-01-06 00:47:00,12,38,18,25.0
2000-01-06 00:48:00,8,27,15,25.0
2000-01-06 00:49:00,5,25,5,25.0
2000-01-06 00:50:00,4,15,7,25.0
2000-01-06 00:51:00,22,69,25,25.0
2000-01-06 00:52:00,6,33,15,25.0
2000-01-06 00:53:00,30,86,28,25.0
2000-01-06 00:54:00,12,33,6,25.0
2000-01-06 00:55:00,6,20,7,25.0
2000-01-06 00:56:00,10,24,4,25.0
2000-01-06 00:57:00,20,53,0,25.0
2000-01-06 00:58:00,13,40,12,25.0
2000-01-06 00:59:00,16,37,13,25.0
2000-01-06 01:00:00,3,23,4,25.0
2000-01-06 01:01:00,3,17,7,25.0
2000-01-06 01:02:00,6,22,1,25.0
2000-01-06 01:03:00,19,34,11,25.0
2000-01-06 01:04:00,13,34,1,25.0
2000-01-06 01:05:00,12,27,1,25.0
2000-01-06 01:06:00,31,76,0,25.0
2000-01-06 01:07:00,19,49,9,25.0
2000-01-06 01:08:00,6,28,14,25.0
2000-01-06 01:09:00,18,96,60,25.0
2000-01-06 01:10:00,32,87,5,25.0
2000-01-06 01:11:00,6,15,7,25.0
2000-01-06 01:12:00,13,28,5,25.0
2000-01-06 01:13:00,7,30,7,25.0
2000-01-06 01:14:00,8,35,21,25.0
2000-01-06 01:15:00,42,130,40,25.0
2000-01-06 01:16:00,27,83,9,25.0
2000-01-06 01:17:00,7,27,5,25.0
2000-01-06 01:18:00,4,16,6,25.0
2000-01-06 01:19:00,7,23,4,25.0
2000-01-06 01:20:00,30,77,0,25.0
2000-01-06 01:21:00,14,57,3,25.0
2000-01-06 01:22:00,5,15,7,25.0
2000-01-06 01:23:00,10,34,7,25.0
2000-01-06 01:24:00,3,18,3,25.0
2000-01-06 01:25:00,9,26,1,25.0
2000-01-06 01:26:00,4,23,5,25.0
2000-01-06 01:27:00,9,45,7,25.0
2000-01-06 01:28:00,5,18,2,25.0
2000-01-06 01:29:00,19,43,3,25.0
2000-01-06 01:30:00,3,15,7,25.0
2000-01-06 01:31:00,6,21,6,25.0
2000-01-06 01:32:00,8,21,10,25.0
2000-01-06 01:33:00,8,27,5,25.0
2000-01-06 01:34:00,16,49,24,25.0
2000-01-06 01:35:00,5,35,5,25.0
2000-01-06 01:36:00,15,27,12,25.0
2000-01-06 01:37:00,3,17,4,25.0
2000-01-06 01:38:00,4,27,10,25.0
2000-01-06 01:39:00,27,64,35,25.0
2000-01-06 01:40:00,60,207,69,25.0
2000-01-06 01:41:00,14,55,1,25.0
2000-01-06 01:42:00,8,41,21,25.0
2000-01-06 01:43:00,8,43,26,25.0
2000-01-06 01:44:00,12,27,6,25.0
2000-01-06 01:45:00,13,35,2,25.0
2000-01-06 01:46:00,4,25,10,25.0
2000-01-06 01:47:00,15,70,10,25.0
2000-01-06 01:48:00,10,40,6,25.0
2000-01-06 01:49:00,8,20,5,25.0
2000-01-06 01:50:00,14,37,14,25.0
2000-01-06 01:51:00,41,79,37,25.0
2000-01-06 01:52:00,4,25,10,25.0
2000-01-06 01:53:00,12,35,19,25.0
2000-01-06 01:54:00,7,19,1,25.0
2000-01-06 01:55:00,2,9,6,25.0
2000-01-06 01:56:00,3,12,7,25.0
2000-01-06 01:57:00,7,14,7,25.0
2000-01-06 01:58:00,13,40,13,25.0
2000-01-06 01:59:00,2,13,6,25.0
2000-01-06 02:00:00,6,19,2,25.0
2000-01-06 02:01:00,24,62,24,25.0
2000-01-06 02:02:00,10,35,1,25.0
2000-01-06 02:03:00,20,37,16,25.0
