------------ Data Table File Created By ActiGraph wGT3XBT ActiLife v6.13.4 Firmware v1.9.2 date format M/d/yyyy Filter Normal -----------
Serial Number: DEMO12345678
Start Time 00:00:00
Start Date 1/1/2000
Epoch Period (hh:mm:ss) 00:01:00
Download Time 12:00:00
Download Date 1/10/2000
Current Memory Address: 0
Current Battery Voltage: 4.18     Mode = 61
--------------------------------------------------
Date,Time,Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude
1/6/2000,21:12:00,23,46,59,1,1155,0,30,20,10,78.58
1/6/2000,21:13:00,44,57,68,1,654,0,30,20,10,98.44
1/6/2000,21:14:00,1340,957,1283,35,1483,0,30,20,10,2087.48
1/6/2000,21:15:00,216,229,248,6,701,0,30,20,10,400.93
1/6/2000,21:16:00,95,178,223,4,1877,0,30,20,10,301.01
1/6/2000,21:17:00,274,192,235,7,1859,0,30,20,10,408.86
1/6/2000,21:18:00,218,164,302,6,780,0,30,20,10,406.69
1/6/2000,21:19:00,241,125,225,5,219,0,30,20,10,353.05
1/6/2000,21:20:00,225,192,242,6,881,0,30,20,10,382.43
1/6/2000,21:21:00,202,188,230,6,839,0,30,20,10,358.93
1/6/2000,21:22:00,144,181,313,6,1362,0,30,20,10,389.33
1/6/2000,21:23:00,131,228,217,5,1116,0,30,20,10,340.57
1/6/2000,21:24:00,55,52,49,1,128,0,30,20,10,90.62
1/6/2000,21:25:00,153,206,199,5,751,0,30,20,10,324.82
1/6/2000,21:26:00,246,101,156,5,237,0,30,20,10,308.20
1/6/2000,21:27:00,799,740,728,22,1187,0,30,20,10,1310.61
1/6/2000,21:28:00,213,141,263,6,266,0,30,20,10,366.62
1/6/2000,21:29:00,194,139,236,5,1822,0,30,20,10,335.68
1/6/2000,21:30:00,263,190,219,6,105,0,30,20,10,391.63
1/6/2000,21:31:00,590,792,889,22,310,0,30,20,10,1329.01
1/6/2000,21:32:00,185,164,220,5,1824,0,30,20,10,330.89
1/6/2000,21:33:00,154,148,253,5,1505,0,30,20,10,331.16
1/6/2000,21:34:00,127,225,237,5,1807,0,30,20,10,350.23
1/6/2000,21:35:00,62,36,50,1,1832,0,30,20,10,86.98
1/6/2000,21:36:00,121,184,281,5,336,0,30,20,10,357.31
1/6/2000,21:37:00,154,157,239,5,473,0,30,20,10,324.82
1/6/2000,21:38:00,107,224,242,5,966,0,30,20,10,346.69
1/6/2000,21:39:00,151,185,192,5,968,0,30,20,10,306.65
1/6/2000,21:40:00,158,165,195,5,1033,0,30,20,10,300.50
1/6/2000,21:41:00,231,127,184,5,290,0,30,20,10,321.27
1/6/2000,21:42:00,239,123,185,5,1706,0,30,20,10,326.05
1/6/2000,21:43:00,21,28,49,0,1399,0,30,20,10,60.29
1/6/2000,21:44:00,154,180,213,5,705,0,30,20,10,318.34
1/6/2000,21:45:00,146,175,153,4,1851,0,30,20,10,274.29
1/6/2000,21:46:00,91,176,263,5,316,0,30,20,10,328.86
1/6/2000,21:47:00,62,200,250,5,672,0,30,20,10,326.04
1/6/2000,21:48:00,153,96,147,3,233,0,30,20,10,232.87
1/6/2000,21:49:00,167,164,149,4,951,0,30,20,10,277.82
1/6/2000,21:50:00,158,150,216,5,1625,0,30,20,10,306.81
1/6/2000,21:51:00,179,124,200,5,277,0,30,20,10,295.79
1/6/2000,21:52:00,146,165,233,5,1525,0,30,20,10,320.88
1/6/2000,21:53:00,223,159,178,5,1690,0,30,20,10,326.35
1/6/2000,21:54:00,103,153,187,4,1371,0,30,20,10,262.60
1/6/2000,21:55:00,172,180,174,5,187,0,30,20,10,303.84
1/6/2000,21:56:00,92,171,196,4,1926,0,30,20,10,275.85
1/6/2000,21:57:00,157,112,178,4,1834,0,30,20,10,262.55
1/6/2000,21:58:00,1044,996,1100,31,1947,0,30,20,10,1814.29
1/6/2000,21:59:00,172,93,126,3,1543,0,30,20,10,233.03
1/6/2000,22:00:00,163,164,145,4,786,0,30,20,10,272.53
1/6/2000,22:01:00,124,156,184,4,1983,0,30,20,10,271.26
1/6/2000,22:02:00,67,30,44,1,122,0,30,20,10,85.21
1/6/2000,22:03:00,78,148,209,4,297,0,30,20,10,268.35
1/6/2000,22:04:00,123,166,194,4,1415,0,30,20,10,283.56
1/6/2000,22:05:00,137,106,164,4,1848,0,30,20,10,238.43
1/6/2000,22:06:00,109,129,141,3,1077,0,30,20,10,219.87
1/6/2000,22:07:00,316,836,1117,22,953,0,30,20,10,1430.72
1/6/2000,22:08:00,445,1014,1155,26,1738,0,30,20,10,1600.32
1/6/2000,22:09:00,138,95,199,4,1203,0,30,20,10,259.64
1/6/2000,22:10:00,221,116,174,5,1110,0,30,20,10,304.83
1/6/2000,22:11:00,88,130,133,3,1210,0,30,20,10,205.95
1/6/2000,22:12:00,251,137,169,5,889,0,30,20,10,332.41
1/6/2000,22:13:00,71,164,176,4,1898,0,30,20,10,251.01
1/6/2000,22:14:00,854,927,892,26,933,0,30,20,10,1543.75
1/6/2000,22:15:00,146,130,140,4,1329,0,30,20,10,240.45
1/6/2000,22:16:00,111,176,154,4,1642,0,30,20,10,258.87
1/6/2000,22:17:00,53,97,147,2,1261,0,30,20,10,183.78
1/6/2000,22:18:00,152,139,167,4,968,0,30,20,10,265.31
1/6/2000,22:19:00,154,168,158,4,1018,0,30,20,10,277.19
1/6/2000,22:20:00,101,103,182,3,1392,0,30,20,10,231.99
1/6/2000,22:21:00,69,152,219,4,1842,0,30,20,10,275.48
1/6/2000,22:22:00,111,157,199,4,722,0,30,20,10,276.46
1/6/2000,22:23:00,124,147,192,4,1873,0,30,20,10,271.29
1/6/2000,22:24:00,1058,702,1640,34,1668,0,30,20,10,2074.23
1/6/2000,22:25:00,168,86,112,3,312,0,30,20,10,219.61
1/6/2000,22:26:00,154,169,169,4,475,0,30,20,10,283.97
1/6/2000,22:27:00,137,169,158,4,405,0,30,20,10,268.72
1/6/2000,22:28:00,126,81,153,3,1149,0,30,20,10,213.65
1/6/2000,22:29:00,142,108,115,3,1907,0,30,20,10,211.83
1/6/2000,22:30:00,85,133,166,3,702,0,30,20,10,229.26
1/6/2000,22:31:00,184,86,119,3,378,0,30,20,10,235.29
1/6/2000,22:32:00,99,65,136,3,797,0,30,20,10,180.57
1/6/2000,22:33:00,120,140,209,4,1262,0,30,20,10,278.59
1/6/2000,22:34:00,10,15,19,0,1588,0,30,20,10,26.53
1/6/2000,22:35:00,128,147,172,4,1396,0,30,20,10,259.71
1/6/2000,22:36:00,122,111,142,3,665,0,30,20,10,218.04
1/6/2000,22:37:00,99,131,158,3,1695,0,30,20,10,227.92
1/6/2000,22:38:00,71,150,184,4,1004,0,30,20,10,247.65
1/6/2000,22:39:00,34,22,36,0,1278,0,30,20,10,54.37
1/6/2000,22:40:00,77,129,183,3,1339,0,30,20,10,236.24
1/6/2000,22:41:00,87,141,174,4,1102,0,30,20,10,240.33
1/6/2000,22:42:00,11,17,18,0,1686,0,30,20,10,27.35
1/6/2000,22:43:00,99,105,202,4,501,0,30,20,10,248.30
1/6/2000,22:44:00,687,969,1104,27,960,0,30,20,10,1621.78
1/6/2000,22:45:00,86,149,147,3,1806,0,30,20,10,226.34
1/6/2000,22:46:00,569,620,819,20,1600,0,30,20,10,1174.24
1/6/2000,22:47:00,121,137,142,4,1531,0,30,20,10,231.44
1/6/2000,22:48:00,124,83,148,3,1232,0,30,20,10,210.27
1/6/2000,22:49:00,157,112,139,4,1611,0,30,20,10,237.89
1/6/2000,22:50:00,101,91,161,3,1091,0,30,20,10,210.59
1/6/2000,22:51:00,119,91,149,3,957,0,30,20,10,211.51
1/6/2000,22:52:00,26,14,21,0,808,0,30,20,10,36.17
1/6/2000,22:53:00,30,19,28,0,1733,0,30,20,10,45.06
1/6/2000,22:54:00,82,138,155,3,745,0,30,20,10,222.89
1/6/2000,22:55:00,110,106,120,3,1450,0,30,20,10,194.33
1/6/2000,22:56:00,144,140,139,4,1106,0,30,20,10,244.21
1/6/2000,22:57:00,99,113,163,3,1085,0,30,20,10,221.55
1/6/2000,22:58:00,14,17,18,0,1566,0,30,20,10,28.24
1/6/2000,22:59:00,101,78,135,3,1334,0,30,20,10,185.44
1/6/2000,23:00:00,66,24,5,0,0,0,0,0,60,69.91
1/6/2000,23:01:00,48,10,8,0,0,0,0,0,60,49.41
1/6/2000,23:02:00,24,8,6,0,0,0,0,0,60,25.92
1/6/2000,23:03:00,44,8,8,0,0,0,0,0,60,45.70
1/6/2000,23:04:00,48,12,3,0,0,0,0,0,60,49.34
1/6/2000,23:05:00,38,9,22,0,0,0,0,0,60,44.58
1/6/2000,23:06:00,27,10,3,0,0,0,0,0,60,28.63
1/6/2000,23:07:00,33,13,12,0,0,0,0,0,60,37.96
1/6/2000,23:08:00,16,5,5,0,0,0,0,0,60,17.83
1/6/2000,23:09:00,155,39,83,0,0,0,0,0,60,180.23
1/6/2000,23:10:00,24,6,5,0,0,0,0,0,60,24.73
1/6/2000,23:11:00,29,12,12,0,0,0,0,0,60,33.49
1/6/2000,23:12:00,29,8,8,0,0,0,0,0,60,30.92
1/6/2000,23:13:00,52,20,0,0,0,0,0,0,60,55.49
1/6/2000,23:14:00,31,18,10,0,0,0,0,0,60,36.86
1/6/2000,23:15:00,40,16,6,0,0,0,0,0,60,42.92
1/6/2000,23:16:00,152,55,90,0,0,0,0,0,60,185.26
1/6/2000,23:17:00,25,5,9,0,0,0,0,0,60,26.70
1/6/2000,23:18:00,27,9,4,0,0,0,0,0,60,28.74
1/6/2000,23:19:00,70,21,39,0,0,0,0,0,60,83.02
1/6/2000,23:20:00,8,3,3,0,0,0,0,0,60,8.70
1/6/2000,23:21:00,69,25,1,0,0,0,0,0,60,72.79
1/6/2000,23:22:00,241,79,56,0,0,0,0,0,60,259.69
1/6/2000,23:23:00,42,14,4,0,0,0,0,0,60,44.27
1/6/2000,23:24:00,75,18,4,0,0,0,0,0,60,77.15
1/6/2000,23:25:00,44,17,2,0,0,0,0,0,60,46.98
1/6/2000,23:26:00,11,5,3,0,0,0,0,0,60,12.50
1/6/2000,23:27:00,40,10,16,0,0,0,0,0,60,44.35
1/6/2000,23:28:00,14,4,5,0,0,0,0,0,60,15.89
1/6/2000,23:29:00,34,15,4,0,0,0,0,0,60,37.53
1/6/2000,23:30:00,31,14,12,0,0,0,0,0,60,36.41
1/6/2000,23:31:00,47,9,4,0,0,0,0,0,60,47.85
1/6/2000,23:32:00,13,7,6,0,0,0,0,0,60,16.12
1/6/2000,23:33:00,53,19,20,0,0,0,0,0,60,60.37
1/6/2000,23:34:00,18,6,7,0,0,0,0,0,60,19.81
1/6/2000,23:35:00,44,19,6,0,0,0,0,0,60,48.58
1/6/2000,23:36:00,45,16,26,0,0,0,0,0,60,54.57
1/6/2000,23:37:00,14,6,1,0,0,0,0,0,60,15.65
1/6/2000,23:38:00,40,11,18,0,0,0,0,0,60,45.84
1/6/2000,23:39:00,44,13,24,0,0,0,0,0,60,51.82
1/6/2000,23:40:00,20,6,1,0,0,0,0,0,60,21.34
1/6/2000,23:41:00,30,6,9,0,0,0,0,0,60,32.11
1/6/2000,23:42:00,48,13,15,0,0,0,0,0,60,51.78
1/6/2000,23:43:00,62,22,4,0,0,0,0,0,60,66.16
1/6/2000,23:44:00,111,47,19,0,0,0,0,0,60,122.08
1/6/2000,23:45:00,35,9,3,0,0,0,0,0,60,35.89
1/6/2000,23:46:00,34,6,10,0,0,0,0,0,60,36.05
1/6/2000,23:47:00,52,9,8,0,0,0,0,0,60,53.09
1/6/2000,23:48:00,33,8,0,0,0,0,0,0,60,34.21
1/6/2000,23:49:00,32,13,15,0,0,0,0,0,60,37.66
1/6/2000,23:50:00,34,13,16,0,0,0,0,0,60,39.83
1/6/2000,23:51:00,23,7,0,0,0,0,0,0,60,24.07
1/6/2000,23:52:00,31,13,9,0,0,0,0,0,60,34.68
1/6/2000,23:53:00,36,11,7,0,0,0,0,0,60,38.10
1/6/2000,23:54:00,41,9,4,0,0,0,0,0,60,42.26
1/6/2000,23:55:00,33,10,0,0,0,0,0,0,60,34.63
1/6/2000,23:56:00,27,7,8,0,0,0,0,0,60,28.58
1/6/2000,23:57:00,35,5,5,0,0,0,0,0,60,35.49
1/6/2000,23:58:00,19,5,14,0,0,0,0,0,60,24.41
1/6/2000,23:59:00,41,14,24,0,0,0,0,0,60,49.37
1/7/2000,00:00:00,31,11,0,0,0,0,0,0,60,33.17
1/7/2000,00:01:00,80,25,26,0,0,0,0,0,60,87.94
1/7/2000,00:02:00,27,7,2,0,0,0,0,0,60,27.51
1/7/2000,00:03:00,44,13,8,0,0,0,0,0,60,46.03
1/7/2000,00:04:00,25,9,3,0,0,0,0,0,60,26.80
1/7/2000,00:05:00,30,9,2,0,0,0,0,0,60,31.49
1/7/2000,00:06:00,65,10,21,0,0,0,0,0,60,68.92
1/7/2000,00:07:00,17,8,7,0,0,0,0,0,60,19.98
1/7/2000,00:08:00,43,9,24,0,0,0,0,0,60,50.42
1/7/2000,00:09:00,133,39,39,0,0,0,0,0,60,143.60
1/7/2000,00:10:00,49,18,0,0,0,0,0,0,60,52.34
1/7/2000,00:11:00,18,7,6,0,0,0,0,0,60,20.36
1/7/2000,00:12:00,67,30,7,0,0,0,0,0,60,73.96
1/7/2000,00:13:00,52,18,1,0,0,0,0,0,60,55.19
1/7/2000,00:14:00,22,5,2,0,0,0,0,0,60,22.49
1/7/2000,00:15:00,13,4,3,0,0,0,0,0,60,13.95
1/7/2000,00:16:00,18,7,0,0,0,0,0,0,60,19.56
1/7/2000,00:17:00,41,11,12,0,0,0,0,0,60,43.67
1/7/2000,00:18:00,62,20,0,0,0,0,0,0,60,65.43
1/7/2000,00:19:00,77,33,2,0,0,0,0,0,60,83.87
1/7/2000,00:20:00,8,4,2,0,0,0,0,0,60,9.20
1/7/2000,00:21:00,103,40,0,0,0,0,0,0,60,110.19
1/7/2000,00:22:00,24,6,5,0,0,0,0,0,60,25.49
1/7/2000,00:23:00,60,18,19,0,0,0,0,0,60,65.69
1/7/2000,00:24:00,38,8,8,0,0,0,0,0,60,39.22
1/7/2000,00:25:00,118,30,3,0,0,0,0,0,60,121.39
1/7/2000,00:26:00,29,5,9,0,0,0,0,0,60,30.96
1/7/2000,00:27:00,46,9,7,0,0,0,0,0,60,46.97
1/7/2000,00:28:00,38,13,18,0,0,0,0,0,60,43.79
1/7/2000,00:29:00,7,3,3,0,0,0,0,0,60,7.76
1/7/2000,00:30:00,18,5,4,0,0,0,0,0,60,18.99
1/7/2000,00:31:00,47,11,19,0,0,0,0,0,60,51.73
1/7/2000,00:32:00,14,8,5,0,0,0,0,0,60,17.19
1/7/2000,00:33:00,27,4,11,0,0,0,0,0,60,29.51
1/7/2000,00:34:00,29,14,6,0,0,0,0,0,60,32.91
1/7/2000,00:35:00,30,14,11,0,0,0,0,0,60,34.90
1/7/2000,00:36:00,39,9,1,0,0,0,0,0,60,39.58
1/7/2000,00:37:00,21,10,4,0,0,0,0,0,60,23.13
1/7/2000,00:38:00,27,6,5,0,0,0,0,0,60,28.48
1/7/2000,00:39:00,85,32,50,0,0,0,0,0,60,103.63
1/7/2000,00:40:00,30,11,15,0,0,0,0,0,60,35.45
1/7/2000,00:41:00,32,5,6,0,0,0,0,0,60,32.81
1/7/2000,00:42:00,36,7,25,0,0,0,0,0,60,44.04
1/7/2000,00:43:00,30,9,0,0,0,0,0,0,60,31.09
1/7/2000,00:44:00,29,5,2,0,0,0,0,0,60,29.46
1/7/2000,00:45:00,39,6,7,0,0,0,0,0,60,40.42
1/7/2000,00:46:00,20,7,5,0,0,0,0,0,60,22.25
1/7/2000,00:47:00,17,7,6,0,0,0,0,0,60,19.42
1/7/2000,00:48:00,26,9,7,0,0,0,0,0,60,28.21
1/7/2000,00:49:00,8,4,3,0,0,0,0,0,60,9.85
1/7/2000,00:50:00,20,3,8,0,0,0,0,0,60,21.80
1/7/2000,00:51:00,37,7,14,0,0,0,0,0,60,40.18
1/7/2000,00:52:00,40,7,15,0,0,0,0,0,60,43.19
1/7/2000,00:53:00,14,5,2,0,0,0,0,0,60,14.82
1/7/2000,00:54:00,24,5,8,0,0,0,0,0,60,26.24
1/7/2000,00:55:00,95,26,19,0,0,0,0,0,60,100.34
1/7/2000,00:56:00,19,3,7,0,0,0,0,0,60,20.03
1/7/2000,00:57:00,50,10,18,0,0,0,0,0,60,53.88
1/7/2000,00:58:00,54,17,36,0,0,0,0,0,60,66.94
1/7/2000,00:59:00,50,20,17,0,0,0,0,0,60,56.71
1/7/2000,01:00:00,21,6,4,0,0,0,0,0,60,22.37
1/7/2000,01:01:00,47,18,27,0,0,0,0,0,60,56.75
1/7/2000,01:02:00,55,14,5,0,0,0,0,0,60,57.19
1/7/2000,01:03:00,16,8,7,0,0,0,0,0,60,19.77
1/7/2000,01:04:00,12,2,6,0,0,0,0,0,60,13.21
1/7/2000,01:05:00,26,9,13,0,0,0,0,0,60,30.14
1/7/2000,01:06:00,28,6,3,0,0,0,0,0,60,29.01
1/7/2000,01:07:00,29,7,12,0,0,0,0,0,60,32.52
1/7/2000,01:08:00,64,20,25,0,0,0,0,0,60,71.29
1/7/2000,01:09:00,69,23,9,0,0,0,0,0,60,73.39
1/7/2000,01:10:00,33,5,8,0,0,0,0,0,60,34.41
1/7/2000,01:11:00,37,7,16,0,0,0,0,0,60,41.19
1/7/2000,01:12:00,10,3,5,0,0,0,0,0,60,11.36
1/7/2000,01:13:00,30,10,1,0,0,0,0,0,60,31.87
1/7/2000,01:14:00,29,6,7,0,0,0,0,0,60,30.60
1/7/2000,01:15:00,35,11,5,0,0,0,0,0,60,37.11
1/7/2000,01:16:00,32,15,7,0,0,0,0,0,60,36.28
1/7/2000,01:17:00,37,8,8,0,0,0,0,0,60,38.90
1/7/2000,01:18:00,31,8,10,0,0,0,0,0,60,33.70
1/7/2000,01:19:00,32,9,3,0,0,0,0,0,60,33.22
1/7/2000,01:20:00,84,21,45,0,0,0,0,0,60,97.50
1/7/2000,01:21:00,25,6,18,0,0,0,0,0,60,31.74
1/7/2000,01:22:00,46,17,0,0,0,0,0,0,60,48.74
1/7/2000,01:23:00,34,7,7,0,0,0,0,0,60,35.63
1/7/2000,01:24:00,21,5,2,0,0,0,0,0,60,22.08
1/7/2000,01:25:00,63,21,15,0,0,0,0,0,60,67.60
1/7/2000,01:26:00,41,16,0,0,0,0,0,0,60,43.81
1/7/2000,01:27:00,41,8,5,0,0,0,0,0,60,41.64
1/7/2000,01:28:00,33,14,10,0,0,0,0,0,60,37.51
1/7/2000,01:29:00,22,6,2,0,0,0,0,0,60,23.03
1/7/2000,01:30:00,29,11,4,0,0,0,0,0,60,31.37
1/7/2000,01:31:00,28,7,3,0,0,0,0,0,60,29.54
1/7/2000,01:32:00,12,6,5,0,0,0,0,0,60,13.89
1/7/2000,01:33:00,51,10,10,0,0,0,0,0,60,52.94
1/7/2000,01:34:00,30,7,2,0,0,0,0,0,60,30.87
1/7/2000,01:35:00,31,8,12,0,0,0,0,0,60,33.95
1/7/2000,01:36:00,29,9,1,0,0,0,0,0,60,30.24
1/7/2000,01:37:00,24,4,3,0,0,0,0,0,60,24.14
1/7/2000,01:38:00,41,12,7,0,0,0,0,0,60,43.50
1/7/2000,01:39:00,50,26,22,0,0,0,0,0,60,60.01
1/7/2000,01:40:00,22,6,8,0,0,0,0,0,60,24.07
1/7/2000,01:41:00,20,6,10,0,0,0,0,0,60,22.81
1/7/2000,01:42:00,147,47,70,0,0,0,0,0,60,169.63
1/7/2000,01:43:00,80,29,0,0,0,0,0,0,60,85.39
1/7/2000,01:44:00,25,9,10,0,0,0,0,0,60,28.43
1/7/2000,01:45:00,32,12,0,0,0,0,0,0,60,34.21
1/7/2000,01:46:00,50,7,15,0,0,0,0,0,60,53.15
1/7/2000,01:47:00,17,8,9,0,0,0,0,0,60,21.10
1/7/2000,01:48:00,17,5,4,0,0,0,0,0,60,18.21
1/7/2000,01:49:00,26,9,5,0,0,0,0,0,60,27.73
1/7/2000,01:50:00,28,11,0,0,0,0,0,0,60,29.98
1/7/2000,01:51:00,41,9,8,0,0,0,0,0,60,42.47
1/7/2000,01:52:00,21,7,3,0,0,0,0,0,60,22.73
1/7/2000,01:53:00,15,7,5,0,0,0,0,0,60,17.15
1/7/2000,01:54:00,20,7,0,0,0,0,0,0,60,20.93
1/7/2000,01:55:00,23,4,8,0,0,0,0,0,60,24.75
1/7/2000,01:56:00,74,19,1,0,0,0,0,0,60,76.37
1/7/2000,01:57:00,22,5,12,0,0,0,0,0,60,25.25
1/7/2000,01:58:00,72,11,12,0,0,0,0,0,60,73.86
1/7/2000,01:59:00,47,18,0,0,0,0,0,0,60,50.73
1/7/2000,02:00:00,56,10,34,0,0,0,0,0,60,65.96
1/7/2000,02:01:00,30,9,0,0,0,0,0,0,60,31.10
1/7/2000,02:02:00,240,59,57,0,0,0,0,0,60,253.65
1/7/2000,02:03:00,25,8,8,0,0,0,0,0,60,27.19
1/7/2000,02:04:00,20,8,5,0,0,0,0,0,60,22.51
1/7/2000,02:05:00,12,2,4,0,0,0,0,0,60,12.40
1/7/2000,02:06:00,26,11,14,0,0,0,0,0,60,31.78
1/7/2000,02:07:00,77,17,10,0,0,0,0,0,60,79.65
1/7/2000,02:08:00,121,34,76,0,0,0,0,0,60,147.17
1/7/2000,02:09:00,22,7,0,0,0,0,0,0,60,22.97
1/7/2000,02:10:00,18,5,7,0,0,0,0,0,60,19.76
1/7/2000,02:11:00,16,4,7,0,0,0,0,0,60,17.88
1/7/2000,02:12:00,52,10,35,0,0,0,0,0,60,63.38
1/7/2000,02:13:00,63,19,26,0,0,0,0,0,60,71.02
1/7/2000,02:14:00,20,8,0,0,0,0,0,0,60,21.73
1/7/2000,02:15:00,33,14,5,0,0,0,0,0,60,36.15
1/7/2000,02:16:00,17,3,5,0,0,0,0,0,60,17.62
1/7/2000,02:17:00,24,11,9,0,0,0,0,0,60,28.10
1/7/2000,02:18:00,54,19,7,0,0,0,0,0,60,57.41
1/7/2000,02:19:00,8,2,1,0,0,0,0,0,60,8.02
1/7/2000,02:20:00,15,3,10,0,0,0,0,0,60,17.85
1/7/2000,02:21:00,41,12,10,0,0,0,0,0,60,44.43
1/7/2000,02:22:00,29,13,9,0,0,0,0,0,60,33.45
1/7/2000,02:23:00,73,23,23,0,0,0,0,0,60,80.03
1/7/2000,02:24:00,28,7,14,0,0,0,0,0,60,32.41
1/7/2000,02:25:00,53,20,0,0,0,0,0,0,60,56.34
1/7/2000,02:26:00,25,11,1,0,0,0,0,0,60,26.82
1/7/2000,02:27:00,67,20,20,0,0,0,0,0,60,72.35
1/7/2000,02:28:00,20,8,2,0,0,0,0,0,60,21.05
1/7/2000,02:29:00,46,14,2,0,0,0,0,0,60,47.77
1/7/2000,02:30:00,24,11,5,0,0,0,0,0,60,26.65
1/7/2000,02:31:00,39,9,18,0,0,0,0,0,60,44.25
1/7/2000,02:32:00,40,12,0,0,0,0,0,0,60,41.60
1/7/2000,02:33:00,52,23,19,0,0,0,0,0,60,60.02
1/7/2000,02:34:00,25,12,7,0,0,0,0,0,60,28.82
1/7/2000,02:35:00,23,9,8,0,0,0,0,0,60,25.47
1/7/2000,02:36:00,21,10,11,0,0,0,0,0,60,26.05
1/7/2000,02:37:00,31,10,0,0,0,0,0,0,60,32.65
1/7/2000,02:38:00,17,6,7,0,0,0,0,0,60,18.82
1/7/2000,02:39:00,26,9,11,0,0,0,0,0,60,29.98
1/7/2000,02:40:00,20,7,13,0,0,0,0,0,60,24.49
1/7/2000,02:41:00,28,7,3,0,0,0,0,0,60,29.10
1/7/2000,02:42:00,18,10,7,0,0,0,0,0,60,21.98
1/7/2000,02:43:00,8,1,1,0,0,0,0,0,60,7.79
1/7/2000,02:44:00,31,14,3,0,0,0,0,0,60,34.60
1/7/2000,02:45:00,37,7,5,0,0,0,0,0,60,37.72
1/7/2000,02:46:00,45,7,7,0,0,0,0,0,60,45.64
1/7/2000,02:47:00,27,9,1,0,0,0,0,0,60,28.09
1/7/2000,02:48:00,66,24,35,0,0,0,0,0,60,78.69
1/7/2000,02:49:00,42,11,15,0,0,0,0,0,60,45.52
1/7/2000,02:50:00,39,10,15,0,0,0,0,0,60,43.10
1/7/2000,02:51:00,29,5,13,0,0,0,0,0,60,32.23
1/7/2000,02:52:00,27,4,3,0,0,0,0,0,60,27.64
1/7/2000,02:53:00,18,7,0,0,0,0,0,0,60,19.01
1/7/2000,02:54:00,28,6,14,0,0,0,0,0,60,31.66
1/7/2000,02:55:00,20,10,6,0,0,0,0,0,60,22.92
1/7/2000,02:56:00,20,3,7,0,0,0,0,0,60,21.86
1/7/2000,02:57:00,33,6,14,0,0,0,0,0,60,36.88
1/7/2000,02:58:00,46,19,6,0,0,0,0,0,60,50.02
1/7/2000,02:59:00,68,16,39,0,0,0,0,0,60,79.70
1/7/2000,03:00:00,147,62,4,0,0,0,0,0,60,159.80
1/7/2000,03:01:00,80,26,2,0,0,0,0,0,60,84.52
1/7/2000,03:02:00,10,3,7,0,0,0,0,0,60,12.99
1/7/2000,03:03:00,9,2,2,0,0,0,0,0,60,9.80
1/7/2000,03:04:00,15,7,7,0,0,0,0,0,60,17.76
1/7/2000,03:05:00,53,18,8,0,0,0,0,0,60,56.31
1/7/2000,03:06:00,37,11,12,0,0,0,0,0,60,39.88
1/7/2000,03:07:00,36,13,3,0,0,0,0,0,60,38.13
1/7/2000,03:08:00,18,7,0,0,0,0,0,0,60,19.54
1/7/2000,03:09:00,26,9,10,0,0,0,0,0,60,29.57
1/7/2000,03:10:00,55,10,24,0,0,0,0,0,60,60.59
1/7/2000,03:11:00,37,12,5,0,0,0,0,0,60,39.24
1/7/2000,03:12:00,42,7,13,0,0,0,0,0,60,44.70
1/7/2000,03:13:00,9,4,3,0,0,0,0,0,60,10.49
1/7/2000,03:14:00,88,14,19,0,0,0,0,0,60,90.80
1/7/2000,03:15:00,82,11,14,0,0,0,0,0,60,84.13
1/7/2000,03:16:00,12,6,3,0,0,0,0,0,60,13.97
1/7/2000,03:17:00,7,4,3,0,0,0,0,0,60,8.37
1/7/2000,03:18:00,12,6,6,0,0,0,0,0,60,15.17
1/7/2000,03:19:00,54,24,2,0,0,0,0,0,60,58.99
1/7/2000,03:20:00,29,12,0,0,0,0,0,0,60,31.48
1/7/2000,03:21:00,32,12,16,0,0,0,0,0,60,37.76
1/7/2000,03:22:00,27,9,12,0,0,0,0,0,60,30.94
1/7/2000,03:23:00,20,4,6,0,0,0,0,0,60,20.89
1/7/2000,03:24:00,26,8,5,0,0,0,0,0,60,27.36
1/7/2000,03:25:00,17,8,1,0,0,0,0,0,60,18.24
1/7/2000,03:26:00,22,6,3,0,0,0,0,0,60,22.69
1/7/2000,03:27:00,28,12,10,0,0,0,0,0,60,32.04
1/7/2000,03:28:00,44,12,30,0,0,0,0,0,60,54.53
1/7/2000,03:29:00,41,16,0,0,0,0,0,0,60,43.72
1/7/2000,03:30:00,34,11,19,0,0,0,0,0,60,40.37
1/7/2000,03:31:00,27,12,5,0,0,0,0,0,60,30.05
1/7/2000,03:32:00,37,15,16,0,0,0,0,0,60,43.08
1/7/2000,03:33:00,179,43,113,0,0,0,0,0,60,216.65
1/7/2000,03:34:00,20,9,4,0,0,0,0,0,60,22.46
1/7/2000,03:35:00,30,6,9,0,0,0,0,0,60,31.66
1/7/2000,03:36:00,41,11,2,0,0,0,0,0,60,42.40
1/7/2000,03:37:00,36,15,18,0,0,0,0,0,60,42.93
1/7/2000,03:38:00,69,19,11,0,0,0,0,0,60,72.69
1/7/2000,03:39:00,34,15,19,0,0,0,0,0,60,41.52
1/7/2000,03:40:00,26,4,4,0,0,0,0,0,60,26.67
