File Name:,DEMO_Actiwatch
Actiwatch Model:,Actiwatch 2
Serial Number:,DEMO_AW_001
Start Date:,1/1/2000
Start Time:,00:00:00
Subject Name:,DEMO-001

Date,Time,Activity,Marker,White Light,Sleep/Wake
1/6/2000,01:45:00,37.00,0,0,
1/6/2000,01:46:00,27.46,0,0,
1/6/2000,01:47:00,72.18,0,0,
1/6/2000,01:48:00,41.71,0,0,
1/6/2000,01:49:00,21.88,0,0,
1/6/2000,01:50:00,41.87,0,0,
1/6/2000,01:51:00,96.59,0,0,
1/6/2000,01:52:00,27.52,0,0,
1/6/2000,01:53:00,41.53,0,0,
1/6/2000,01:54:00,20.55,0,0,
1/6/2000,01:55:00,10.99,0,0,
1/6/2000,01:56:00,14.41,0,0,
1/6/2000,01:57:00,16.85,0,0,
1/6/2000,01:58:00,44.07,0,0,
1/6/2000,01:59:00,14.86,0,0,
1/6/2000,02:00:00,19.82,0,0,
1/6/2000,02:01:00,70.66,0,0,
1/6/2000,02:02:00,36.24,0,0,
1/6/2000,02:03:00,44.70,0,0,
1/6/2000,02:04:00,41.79,0,0,
1/6/2000,02:05:00,44.23,0,0,
1/6/2000,02:06:00,32.87,0,0,
1/6/2000,02:07:00,45.74,0,0,
1/6/2000,02:08:00,46.61,0,0,
1/6/2000,02:09:00,38.87,0,0,
1/6/2000,02:10:00,23.68,0,0,
1/6/2000,02:11:00,50.76,0,0,
1/6/2000,02:12:00,37.05,0,0,
1/6/2000,02:13:00,50.77,0,0,
1/6/2000,02:14:00,185.92,0,0,
1/6/2000,02:15:00,35.69,0,0,
1/6/2000,02:16:00,54.56,0,0,
1/6/2000,02:17:00,19.91,0,0,
1/6/2000,02:18:00,41.98,0,0,
1/6/2000,02:19:00,14.15,0,0,
1/6/2000,02:20:00,42.77,0,0,
1/6/2000,02:21:00,35.21,0,0,
1/6/2000,02:22:00,28.48,0,0,
1/6/2000,02:23:00,24.06,0,0,
1/6/2000,02:24:00,18.02,0,0,
1/6/2000,02:25:00,14.66,0,0,
1/6/2000,02:26:00,35.01,0,0,
1/6/2000,02:27:00,21.80,0,0,
1/6/2000,02:28:00,26.39,0,0,
1/6/2000,02:29:00,48.20,0,0,
1/6/2000,02:30:00,56.93,0,0,
1/6/2000,02:31:00,41.75,0,0,
1/6/2000,02:32:00,48.97,0,0,
1/6/2000,02:33:00,47.13,0,0,
1/6/2000,02:34:00,29.50,0,0,
1/6/2000,02:35:00,44.81,0,0,
1/6/2000,02:36:00,51.15,0,0,
1/6/2000,02:37:00,24.65,0,0,
1/6/2000,02:38:00,201.50,0,0,
1/6/2000,02:39:00,22.94,0,0,
1/6/2000,02:40:00,14.85,0,0,
1/6/2000,02:41:00,36.14,0,0,
1/6/2000,02:42:00,33.65,0,0,
1/6/2000,02:43:00,27.10,0,0,
1/6/2000,02:44:00,80.54,0,0,
1/6/2000,02:45:00,28.54,0,0,
1/6/2000,02:46:00,26.14,0,0,
1/6/2000,02:47:00,43.95,0,0,
1/6/2000,02:48:00,61.78,0,0,
1/6/2000,02:49:00,21.47,0,0,
1/6/2000,02:50:00,24.40,0,0,
1/6/2000,02:51:00,20.72,0,0,
1/6/2000,02:52:00,67.89,0,0,
1/6/2000,02:53:00,56.53,0,0,
1/6/2000,02:54:00,30.71,0,0,
1/6/2000,02:55:00,25.58,0,0,
1/6/2000,02:56:00,29.15,0,0,
1/6/2000,02:57:00,21.35,0,0,
1/6/2000,02:58:00,34.25,0,0,
1/6/2000,02:59:00,57.16,0,0,
1/6/2000,03:00:00,19.72,0,0,
1/6/2000,03:01:00,22.78,0,0,
1/6/2000,03:02:00,25.83,0,0,
1/6/2000,03:03:00,25.74,0,0,
1/6/2000,03:04:00,46.76,0,0,
1/6/2000,03:05:00,28.43,0,0,
1/6/2000,03:06:00,27.05,0,0,
1/6/2000,03:07:00,15.56,0,0,
1/6/2000,03:08:00,56.46,0,0,
1/6/2000,03:09:00,39.68,0,0,
1/6/2000,03:10:00,34.20,0,0,
1/6/2000,03:11:00,36.25,0,0,
1/6/2000,03:12:00,42.06,0,0,
1/6/2000,03:13:00,35.98,0,0,
1/6/2000,03:14:00,19.30,0,0,
1/6/2000,03:15:00,37.95,0,0,
1/6/2000,03:16:00,31.36,0,0,
1/6/2000,03:17:00,25.53,0,0,
1/6/2000,03:18:00,44.90,0,0,
1/6/2000,03:19:00,82.70,0,0,
1/6/2000,03:20:00,94.74,0,0,
1/6/2000,03:21:00,41.47,0,0,
1/6/2000,03:22:00,38.42,0,0,
1/6/2000,03:23:00,22.16,0,0,
1/6/2000,03:24:00,21.85,0,0,
1/6/2000,03:25:00,165.48,0,0,
1/6/2000,03:26:00,57.87,0,0,
1/6/2000,03:27:00,23.60,0,0,
1/6/2000,03:28:00,33.44,0,0,
1/6/2000,03:29:00,52.01,0,0,
1/6/2000,03:30:00,38.40,0,0,
1/6/2000,03:31:00,88.52,0,0,
1/6/2000,03:32:00,42.65,0,0,
1/6/2000,03:33:00,46.22,0,0,
1/6/2000,03:34:00,27.69,0,0,
1/6/2000,03:35:00,22.78,0,0,
1/6/2000,03:36:00,32.00,0,0,
1/6/2000,03:37:00,17.80,0,0,
1/6/2000,03:38:00,42.88,0,0,
1/6/2000,03:39:00,22.90,0,0,
1/6/2000,03:40:00,51.36,0,0,
1/6/2000,03:41:00,33.56,0,0,
1/6/2000,03:42:00,25.44,0,0,
1/6/2000,03:43:00,33.34,0,0,
1/6/2000,03:44:00,65.82,0,0,
1/6/2000,03:45:00,36.46,0,0,
1/6/2000,03:46:00,64.21,0,0,
1/6/2000,03:47:00,41.85,0,0,
1/6/2000,03:48:00,11.72,0,0,
1/6/2000,03:49:00,66.07,0,0,
1/6/2000,03:50:00,55.21,0,0,
1/6/2000,03:51:00,32.45,0,0,
1/6/2000,03:52:00,54.84,0,0,
1/6/2000,03:53:00,48.28,0,0,
1/6/2000,03:54:00,95.12,0,0,
1/6/2000,03:55:00,35.77,0,0,
1/6/2000,03:56:00,39.45,0,0,
1/6/2000,03:57:00,40.91,0,0,
1/6/2000,03:58:00,36.91,0,0,
1/6/2000,03:59:00,53.67,0,0,
1/6/2000,04:00:00,45.71,0,0,
1/6/2000,04:01:00,31.97,0,0,
1/6/2000,04:02:00,43.37,0,0,
1/6/2000,04:03:00,59.13,0,0,
1/6/2000,04:04:00,20.98,0,0,
1/6/2000,04:05:00,31.75,0,0,
1/6/2000,04:06:00,18.46,0,0,
1/6/2000,04:07:00,16.37,0,0,
1/6/2000,04:08:00,47.46,0,0,
1/6/2000,04:09:00,25.53,0,0,
1/6/2000,04:10:00,209.26,0,0,
1/6/2000,04:11:00,57.92,0,0,
1/6/2000,04:12:00,24.46,0,0,
1/6/2000,04:13:00,60.31,0,0,
1/6/2000,04:14:00,25.95,0,0,
1/6/2000,04:15:00,54.75,0,0,
1/6/2000,04:16:00,40.61,0,0,
1/6/2000,04:17:00,22.64,0,0,
1/6/2000,04:18:00,45.23,0,0,
1/6/2000,04:19:00,29.72,0,0,
1/6/2000,04:20:00,62.73,0,0,
1/6/2000,04:21:00,30.46,0,0,
1/6/2000,04:22:00,36.77,0,0,
1/6/2000,04:23:00,41.36,0,0,
1/6/2000,04:24:00,40.28,0,0,
1/6/2000,04:25:00,27.83,0,0,
1/6/2000,04:26:00,21.76,0,0,
1/6/2000,04:27:00,17.40,0,0,
1/6/2000,04:28:00,34.79,0,0,
1/6/2000,04:29:00,30.89,0,0,
1/6/2000,04:30:00,28.17,0,0,
1/6/2000,04:31:00,32.97,0,0,
1/6/2000,04:32:00,48.29,0,0,
1/6/2000,04:33:00,38.05,0,0,
1/6/2000,04:34:00,20.99,0,0,
1/6/2000,04:35:00,31.10,0,0,
1/6/2000,04:36:00,25.90,0,0,
1/6/2000,04:37:00,94.79,0,0,
1/6/2000,04:38:00,52.28,0,0,
1/6/2000,04:39:00,23.47,0,0,
1/6/2000,04:40:00,35.50,0,0,
1/6/2000,04:41:00,42.45,0,0,
1/6/2000,04:42:00,153.92,0,0,
1/6/2000,04:43:00,35.99,0,0,
1/6/2000,04:44:00,56.11,0,0,
1/6/2000,04:45:00,28.64,0,0,
1/6/2000,04:46:00,29.03,0,0,
1/6/2000,04:47:00,25.56,0,0,
1/6/2000,04:48:00,29.56,0,0,
1/6/2000,04:49:00,36.71,0,0,
1/6/2000,04:50:00,25.23,0,0,
1/6/2000,04:51:00,163.56,0,0,
1/6/2000,04:52:00,31.49,0,0,
1/6/2000,04:53:00,46.49,0,0,
1/6/2000,04:54:00,26.90,0,0,
1/6/2000,04:55:00,78.90,0,0,
1/6/2000,04:56:00,14.21,0,0,
1/6/2000,04:57:00,17.59,0,0,
1/6/2000,04:58:00,22.62,0,0,
1/6/2000,04:59:00,68.10,0,0,
1/6/2000,05:00:00,22.42,0,0,
1/6/2000,05:01:00,71.35,0,0,
1/6/2000,05:02:00,47.75,0,0,
1/6/2000,05:03:00,43.83,0,0,
1/6/2000,05:04:00,39.47,0,0,
1/6/2000,05:05:00,176.71,0,0,
1/6/2000,05:06:00,174.18,0,0,
1/6/2000,05:07:00,23.08,0,0,
1/6/2000,05:08:00,27.21,0,0,
1/6/2000,05:09:00,35.99,0,0,
1/6/2000,05:10:00,30.41,0,0,
1/6/2000,05:11:00,17.87,0,0,
1/6/2000,05:12:00,43.37,0,0,
1/6/2000,05:13:00,28.12,0,0,
1/6/2000,05:14:00,49.19,0,0,
1/6/2000,05:15:00,103.36,0,0,
1/6/2000,05:16:00,48.48,0,0,
1/6/2000,05:17:00,38.68,0,0,
1/6/2000,05:18:00,29.22,0,0,
1/6/2000,05:19:00,32.51,0,0,
1/6/2000,05:20:00,84.67,0,0,
1/6/2000,05:21:00,65.79,0,0,
1/6/2000,05:22:00,19.62,0,0,
1/6/2000,05:23:00,40.96,0,0,
1/6/2000,05:24:00,57.63,0,0,
1/6/2000,05:25:00,242.81,0,0,
1/6/2000,05:26:00,44.11,0,0,
1/6/2000,05:27:00,135.77,0,0,
1/6/2000,05:28:00,52.23,0,0,
1/6/2000,05:29:00,38.13,0,0,
1/6/2000,05:30:00,16.98,0,0,
1/6/2000,05:31:00,20.76,0,0,
1/6/2000,05:32:00,31.34,0,0,
1/6/2000,05:33:00,42.75,0,0,
1/6/2000,05:34:00,29.86,0,0,
1/6/2000,05:35:00,42.05,0,0,
1/6/2000,05:36:00,53.54,0,0,
1/6/2000,05:37:00,64.58,0,0,
1/6/2000,05:38:00,14.69,0,0,
1/6/2000,05:39:00,9.34,0,0,
1/6/2000,05:40:00,34.52,0,0,
1/6/2000,05:41:00,17.82,0,0,
1/6/2000,05:42:00,43.28,0,0,
1/6/2000,05:43:00,15.61,0,0,
1/6/2000,05:44:00,24.80,0,0,
1/6/2000,05:45:00,37.48,0,0,
1/6/2000,05:46:00,133.39,0,0,
1/6/2000,05:47:00,60.23,0,0,
1/6/2000,05:48:00,39.51,0,0,
1/6/2000,05:49:00,49.11,0,0,
1/6/2000,05:50:00,61.50,0,0,
1/6/2000,05:51:00,23.89,0,0,
1/6/2000,05:52:00,21.48,0,0,
1/6/2000,05:53:00,49.91,0,0,
1/6/2000,05:54:00,40.48,0,0,
1/6/2000,05:55:00,33.47,0,0,
1/6/2000,05:56:00,59.06,0,0,
1/6/2000,05:57:00,226.57,0,0,
1/6/2000,05:58:00,18.95,0,0,
1/6/2000,05:59:00,18.94,0,0,
1/6/2000,06:00:00,27.43,0,0,
1/6/2000,06:01:00,73.18,0,0,
1/6/2000,06:02:00,26.62,0,0,
1/6/2000,06:03:00,110.35,0,0,
1/6/2000,06:04:00,50.15,0,0,
1/6/2000,06:05:00,47.45,0,0,
1/6/2000,06:06:00,35.44,0,0,
1/6/2000,06:07:00,26.94,0,0,
1/6/2000,06:08:00,42.23,0,0,
1/6/2000,06:09:00,30.72,0,0,
1/6/2000,06:10:00,196.17,0,0,
1/6/2000,06:11:00,30.44,0,0,
1/6/2000,06:12:00,50.71,0,0,
1/6/2000,06:13:00,23.45,0,0,
1/6/2000,06:14:00,26.44,0,0,
1/6/2000,06:15:00,36.58,0,0,
1/6/2000,06:16:00,14.75,0,0,
1/6/2000,06:17:00,45.25,0,0,
1/6/2000,06:18:00,50.16,0,0,
1/6/2000,06:19:00,44.25,0,0,
1/6/2000,06:20:00,25.13,0,0,
1/6/2000,06:21:00,15.11,0,0,
1/6/2000,06:22:00,52.12,0,0,
1/6/2000,06:23:00,41.83,0,0,
1/6/2000,06:24:00,78.40,0,0,
1/6/2000,06:25:00,43.85,0,0,
1/6/2000,06:26:00,26.01,0,0,
1/6/2000,06:27:00,38.44,0,0,
1/6/2000,06:28:00,52.13,0,0,
1/6/2000,06:29:00,37.26,0,0,
1/6/2000,06:30:00,25.95,0,0,
1/6/2000,06:31:00,32.56,0,0,
1/6/2000,06:32:00,20.17,0,0,
1/6/2000,06:33:00,23.05,0,0,
1/6/2000,06:34:00,14.97,0,0,
1/6/2000,06:35:00,25.11,0,0,
1/6/2000,06:36:00,26.57,0,0,
1/6/2000,06:37:00,36.06,0,0,
1/6/2000,06:38:00,66.33,0,0,
1/6/2000,06:39:00,71.59,0,0,
1/6/2000,06:40:00,27.73,0,0,
1/6/2000,06:41:00,29.80,0,0,
1/6/2000,06:42:00,25.20,0,0,
1/6/2000,06:43:00,28.81,0,0,
1/6/2000,06:44:00,57.15,0,0,
1/6/2000,06:45:00,34.47,0,0,
1/6/2000,06:46:00,35.68,0,0,
1/6/2000,06:47:00,45.33,0,0,
1/6/2000,06:48:00,43.05,0,0,
1/6/2000,06:49:00,64.31,0,0,
1/6/2000,06:50:00,25.48,0,0,
1/6/2000,06:51:00,45.74,0,0,
1/6/2000,06:52:00,46.21,0,0,
1/6/2000,06:53:00,108.43,0,0,
1/6/2000,06:54:00,32.82,0,0,
1/6/2000,06:55:00,24.01,0,0,
1/6/2000,06:56:00,33.03,0,0,
1/6/2000,06:57:00,42.61,0,0,
1/6/2000,06:58:00,41.76,0,0,
1/6/2000,06:59:00,41.20,0,0,
1/6/2000,07:00:00,472.52,0,416,
1/6/2000,07:01:00,498.62,0,1782,
1/6/2000,07:02:00,45.47,0,888,
1/6/2000,07:03:00,519.38,0,1235,
1/6/2000,07:04:00,1841.66,0,1147,
1/6/2000,07:05:00,1767.68,0,1218,
1/6/2000,07:06:00,627.38,0,1384,
1/6/2000,07:07:00,523.28,0,244,
1/6/2000,07:08:00,2027.69,0,440,
1/6/2000,07:09:00,558.92,0,651,
1/6/2000,07:10:00,2156.27,0,105,
1/6/2000,07:11:00,468.31,0,1369,
1/6/2000,07:12:00,508.76,0,1244,
1/6/2000,07:13:00,475.50,0,1295,
1/6/2000,07:14:00,659.49,0,1098,
1/6/2000,07:15:00,665.12,0,208,
1/6/2000,07:16:00,500.42,0,1132,
1/6/2000,07:17:00,515.92,0,552,
1/6/2000,07:18:00,583.14,0,1457,
1/6/2000,07:19:00,722.03,0,848,
1/6/2000,07:20:00,624.88,0,1470,
1/6/2000,07:21:00,752.96,0,1348,
1/6/2000,07:22:00,624.12,0,1050,
1/6/2000,07:23:00,705.64,0,296,
1/6/2000,07:24:00,77.38,0,1069,
1/6/2000,07:25:00,765.53,0,1197,
1/6/2000,07:26:00,660.39,0,476,
1/6/2000,07:27:00,639.10,0,1206,
1/6/2000,07:28:00,808.05,0,1406,
1/6/2000,07:29:00,537.23,0,1950,
1/6/2000,07:30:00,580.87,0,1504,
1/6/2000,07:31:00,702.57,0,1777,
1/6/2000,07:32:00,798.92,0,649,
1/6/2000,07:33:00,673.17,0,1522,
1/6/2000,07:34:00,697.79,0,700,
1/6/2000,07:35:00,699.86,0,176,
1/6/2000,07:36:00,938.03,0,1018,
1/6/2000,07:37:00,754.89,0,1372,
1/6/2000,07:38:00,896.93,0,1081,
1/6/2000,07:39:00,718.10,0,211,
1/6/2000,07:40:00,179.41,0,1858,
1/6/2000,07:41:00,189.50,0,1412,
1/6/2000,07:42:00,733.66,0,375,
1/6/2000,07:43:00,2189.12,0,805,
1/6/2000,07:44:00,884.30,0,1237,
1/6/2000,07:45:00,861.51,0,837,
1/6/2000,07:46:00,698.32,0,763,
1/6/2000,07:47:00,1010.10,0,1125,
1/6/2000,07:48:00,801.28,0,1144,
1/6/2000,07:49:00,2002.74,0,642,
1/6/2000,07:50:00,837.76,0,1401,
1/6/2000,07:51:00,977.83,0,1775,
1/6/2000,07:52:00,1025.15,0,501,
1/6/2000,07:53:00,1057.81,0,1846,
1/6/2000,07:54:00,200.76,0,1441,
1/6/2000,07:55:00,960.35,0,1174,
1/6/2000,07:56:00,1103.60,0,1467,
1/6/2000,07:57:00,947.85,0,265,
1/6/2000,07:58:00,783.54,0,1775,
1/6/2000,07:59:00,149.18,0,1314,
1/6/2000,08:00:00,845.99,0,1676,
1/6/2000,08:01:00,1012.61,0,726,
1/6/2000,08:02:00,1010.60,0,266,
1/6/2000,08:03:00,928.62,0,1084,
1/6/2000,08:04:00,1072.38,0,487,
1/6/2000,08:05:00,1783.10,0,1814,
1/6/2000,08:06:00,251.17,0,232,
1/6/2000,08:07:00,1151.58,0,1956,
1/6/2000,08:08:00,1170.35,0,788,
1/6/2000,08:09:00,982.71,0,1883,
1/6/2000,08:10:00,1010.23,0,171,
1/6/2000,08:11:00,209.62,0,1981,
1/6/2000,08:12:00,1097.21,0,635,
1/6/2000,08:13:00,1060.19,0,1634,
1/6/2000,08:14:00,1328.57,0,308,
1/6/2000,08:15:00,1195.87,0,1964,
1/6/2000,08:16:00,781.97,0,374,
1/6/2000,08:17:00,1160.33,0,365,
1/6/2000,08:18:00,338.48,0,1092,
1/6/2000,08:19:00,1037.11,0,1430,
1/6/2000,08:20:00,1343.37,0,603,
1/6/2000,08:21:00,2033.91,0,1459,
1/6/2000,08:22:00,1227.92,0,280,
1/6/2000,08:23:00,1263.14,0,1849,
1/6/2000,08:24:00,1369.88,0,639,
1/6/2000,08:25:00,1127.25,0,895,
1/6/2000,08:26:00,1488.60,0,1063,
1/6/2000,08:27:00,1345.10,0,1583,
1/6/2000,08:28:00,273.52,0,562,
1/6/2000,08:29:00,203.63,0,1069,
1/6/2000,08:30:00,233.96,0,1727,
1/6/2000,08:31:00,1422.37,0,832,
1/6/2000,08:32:00,303.08,0,1354,
1/6/2000,08:33:00,1394.00,0,1247,
1/6/2000,08:34:00,1689.12,0,1822,
1/6/2000,08:35:00,1417.88,0,357,
1/6/2000,08:36:00,1209.11,0,1961,
1/6/2000,08:37:00,369.73,0,1817,
1/6/2000,08:38:00,1183.82,0,1422,
1/6/2000,08:39:00,1490.24,0,1872,
1/6/2000,08:40:00,1449.52,0,591,
1/6/2000,08:41:00,2084.64,0,1846,
1/6/2000,08:42:00,1486.76,0,881,
1/6/2000,08:43:00,2410.54,0,1571,
1/6/2000,08:44:00,1403.30,0,542,
1/6/2000,08:45:00,1543.18,0,347,
1/6/2000,08:46:00,1397.19,0,635,
1/6/2000,08:47:00,1682.10,0,573,
1/6/2000,08:48:00,284.56,0,450,
1/6/2000,08:49:00,1210.88,0,1100,
1/6/2000,08:50:00,1384.42,0,431,
1/6/2000,08:51:00,1187.16,0,674,
1/6/2000,08:52:00,1198.64,0,1738,
1/6/2000,08:53:00,1480.95,0,1030,
1/6/2000,08:54:00,1533.90,0,663,
1/6/2000,08:55:00,172.75,0,871,
1/6/2000,08:56:00,724.89,0,435,
1/6/2000,08:57:00,1585.70,0,979,
1/6/2000,08:58:00,1517.28,0,1022,
1/6/2000,08:59:00,1598.98,0,715,
1/6/2000,09:00:00,3091.24,0,428,
1/6/2000,09:01:00,1768.38,0,2000,
1/6/2000,09:02:00,1392.64,0,157,
1/6/2000,09:03:00,2897.22,0,1775,
1/6/2000,09:04:00,1722.02,0,793,
1/6/2000,09:05:00,1331.27,0,857,
1/6/2000,09:06:00,1358.62,0,564,
1/6/2000,09:07:00,1684.69,0,1961,
1/6/2000,09:08:00,1833.75,0,821,
1/6/2000,09:09:00,1903.68,0,1912,
1/6/2000,09:10:00,1668.29,0,1713,
1/6/2000,09:11:00,1551.79,0,797,
1/6/2000,09:12:00,1564.47,0,807,
1/6/2000,09:13:00,2728.99,0,1617,
1/6/2000,09:14:00,1550.22,0,962,
1/6/2000,09:15:00,1617.48,0,1495,
1/6/2000,09:16:00,1544.48,0,1621,
1/6/2000,09:17:00,1534.04,0,184,
1/6/2000,09:18:00,1508.65,0,385,
1/6/2000,09:19:00,171.13,0,855,
1/6/2000,09:20:00,1759.85,0,311,
1/6/2000,09:21:00,2364.18,0,464,
1/6/2000,09:22:00,1360.98,0,1139,
1/6/2000,09:23:00,2198.88,0,923,
1/6/2000,09:24:00,207.47,0,691,
1/6/2000,09:25:00,1705.82,0,1841,
1/6/2000,09:26:00,1584.30,0,704,
1/6/2000,09:27:00,3072.71,0,1804,
1/6/2000,09:28:00,1624.67,0,188,
1/6/2000,09:29:00,1732.17,0,606,
1/6/2000,09:30:00,1606.45,0,259,
1/6/2000,09:31:00,1673.38,0,1861,
1/6/2000,09:32:00,1644.99,0,1432,
1/6/2000,09:33:00,1491.42,0,1384,
1/6/2000,09:34:00,1739.99,0,1604,
1/6/2000,09:35:00,894.33,0,118,
1/6/2000,09:36:00,1689.52,0,330,
1/6/2000,09:37:00,1661.64,0,242,
1/6/2000,09:38:00,1506.48,0,447,
1/6/2000,09:39:00,1633.27,0,163,
1/6/2000,09:40:00,1409.40,0,692,
1/6/2000,09:41:00,200.50,0,523,
1/6/2000,09:42:00,354.57,0,1225,
1/6/2000,09:43:00,1512.93,0,1758,
1/6/2000,09:44:00,1646.44,0,925,
1/6/2000,09:45:00,543.63,0,801,
1/6/2000,09:46:00,1769.76,0,350,
1/6/2000,09:47:00,1973.53,0,525,
1/6/2000,09:48:00,1973.71,0,315,
1/6/2000,09:49:00,1698.11,0,482,
1/6/2000,09:50:00,1519.61,0,1117,
1/6/2000,09:51:00,235.43,0,727,
1/6/2000,09:52:00,2015.36,0,1223,
1/6/2000,09:53:00,2585.26,0,1668,
1/6/2000,09:54:00,215.99,0,1355,
1/6/2000,09:55:00,1637.71,0,301,
1/6/2000,09:56:00,511.03,0,437,
1/6/2000,09:57:00,1598.53,0,1720,
1/6/2000,09:58:00,1478.67,0,1940,
1/6/2000,09:59:00,390.23,0,407,
1/6/2000,10:00:00,1788.92,0,973,
1/6/2000,10:01:00,1570.80,0,987,
1/6/2000,10:02:00,1492.88,0,176,
1/6/2000,10:03:00,1446.80,0,377,
1/6/2000,10:04:00,1671.09,0,1119,
1/6/2000,10:05:00,1511.99,0,236,
1/6/2000,10:06:00,506.08,0,1396,
1/6/2000,10:07:00,1760.71,0,1620,
1/6/2000,10:08:00,1760.10,0,1720,
1/6/2000,10:09:00,290.91,0,1013,
1/6/2000,10:10:00,1935.97,0,881,
1/6/2000,10:11:00,1358.07,0,1976,
1/6/2000,10:12:00,245.80,0,103,
1/6/2000,10:13:00,1425.74,0,1441,
1/6/2000,10:14:00,1448.35,0,1182,
1/6/2000,10:15:00,1123.74,0,1319,
1/6/2000,10:16:00,1636.81,0,117,
1/6/2000,10:17:00,1577.26,0,1428,
1/6/2000,10:18:00,3406.37,0,1381,
1/6/2000,10:19:00,1640.24,0,859,
1/6/2000,10:20:00,1642.72,0,1275,
1/6/2000,10:21:00,1714.18,0,861,
1/6/2000,10:22:00,2838.28,0,917,
1/6/2000,10:23:00,955.71,0,531,
1/6/2000,10:24:00,1909.42,0,1815,
1/6/2000,10:25:00,1999.25,0,1670,
1/6/2000,10:26:00,1682.30,0,1467,
1/6/2000,10:27:00,1853.92,0,315,
1/6/2000,10:28:00,1617.21,0,370,
1/6/2000,10:29:00,2908.02,0,1957,
1/6/2000,10:30:00,1807.35,0,837,
1/6/2000,10:31:00,1962.41,0,1727,
1/6/2000,10:32:00,1787.94,0,682,
1/6/2000,10:33:00,1790.13,0,449,
1/6/2000,10:34:00,1917.86,0,1853,
1/6/2000,10:35:00,3500.10,0,590,
1/6/2000,10:36:00,437.34,0,150,
1/6/2000,10:37:00,1640.58,0,920,
1/6/2000,10:38:00,1660.81,0,739,
1/6/2000,10:39:00,1696.76,0,1926,
1/6/2000,10:40:00,1963.95,0,356,
1/6/2000,10:41:00,1593.51,0,797,
1/6/2000,10:42:00,1319.76,0,1583,
1/6/2000,10:43:00,1573.67,0,1576,
1/6/2000,10:44:00,229.50,0,1207,
1/6/2000,10:45:00,1580.49,0,493,
1/6/2000,10:46:00,1751.16,0,1342,
1/6/2000,10:47:00,1955.09,0,1707,
1/6/2000,10:48:00,1675.28,0,559,
1/6/2000,10:49:00,1640.22,0,1831,
1/6/2000,10:50:00,2527.57,0,903,
1/6/2000,10:51:00,465.14,0,1272,
1/6/2000,10:52:00,1881.30,0,800,
1/6/2000,10:53:00,1775.97,0,260,
1/6/2000,10:54:00,1649.60,0,925,
1/6/2000,10:55:00,2109.44,0,281,
1/6/2000,10:56:00,2240.84,0,1487,
1/6/2000,10:57:00,1873.01,0,838,
1/6/2000,10:58:00,1453.39,0,185,
1/6/2000,10:59:00,1649.63,0,1511,
1/6/2000,11:00:00,1876.21,0,872,
1/6/2000,11:01:00,2026.86,0,345,
1/6/2000,11:02:00,1872.91,0,1725,
1/6/2000,11:03:00,1787.91,0,556,
1/6/2000,11:04:00,203.59,0,313,
1/6/2000,11:05:00,1668.97,0,1157,
1/6/2000,11:06:00,1787.29,0,1967,
1/6/2000,11:07:00,1766.81,0,467,
1/6/2000,11:08:00,1664.27,0,1140,
1/6/2000,11:09:00,1718.75,0,1432,
1/6/2000,11:10:00,1358.22,0,731,
1/6/2000,11:11:00,1811.33,0,828,
1/6/2000,11:12:00,362.26,0,784,
1/6/2000,11:13:00,2944.69,0,1404,
1/6/2000,11:14:00,1677.13,0,903,
1/6/2000,11:15:00,249.70,0,829,
1/6/2000,11:16:00,306.80,0,994,
1/6/2000,11:17:00,1759.26,0,1532,
1/6/2000,11:18:00,1782.24,0,1008,
1/6/2000,11:19:00,1518.30,0,892,
1/6/2000,11:20:00,738.12,0,727,
1/6/2000,11:21:00,2769.97,0,1146,
1/6/2000,11:22:00,1763.65,0,1440,
1/6/2000,11:23:00,2104.90,0,1078,
1/6/2000,11:24:00,1634.70,0,1064,
1/6/2000,11:25:00,1762.13,0,1696,
1/6/2000,11:26:00,1598.57,0,1733,
1/6/2000,11:27:00,1851.47,0,1080,
1/6/2000,11:28:00,1483.18,0,1480,
1/6/2000,11:29:00,1894.94,0,1272,
1/6/2000,11:30:00,1744.30,0,917,
1/6/2000,11:31:00,1669.12,0,168,
1/6/2000,11:32:00,1549.96,0,1132,
1/6/2000,11:33:00,2051.01,0,239,
1/6/2000,11:34:00,1573.30,0,1889,
1/6/2000,11:35:00,2324.97,0,1580,
1/6/2000,11:36:00,1959.05,0,577,
1/6/2000,11:37:00,2088.85,0,369,
1/6/2000,11:38:00,1867.16,0,653,
1/6/2000,11:39:00,1560.17,0,1937,
1/6/2000,11:40:00,1882.82,0,1175,
1/6/2000,11:41:00,1782.82,0,1242,
1/6/2000,11:42:00,1836.41,0,1445,
1/6/2000,11:43:00,1710.22,0,328,
1/6/2000,11:44:00,1632.13,0,932,
1/6/2000,11:45:00,1917.11,0,533,
1/6/2000,11:46:00,3073.00,0,697,
1/6/2000,11:47:00,477.08,0,1875,
1/6/2000,11:48:00,246.44,0,1364,
1/6/2000,11:49:00,1754.79,0,452,
1/6/2000,11:50:00,195.91,0,1388,
1/6/2000,11:51:00,1766.96,0,1001,
1/6/2000,11:52:00,2841.18,0,1463,
1/6/2000,11:53:00,1675.52,0,858,
1/6/2000,11:54:00,1763.19,0,153,
1/6/2000,11:55:00,1689.04,0,1004,
1/6/2000,11:56:00,1866.67,0,296,
1/6/2000,11:57:00,1938.91,0,1856,
1/6/2000,11:58:00,1847.64,0,1336,
