MotionWatch 8 Data File
Serial Number: DEMO_MW_001
Recording Start: 2000-01-01 00:00:00
Subject: DEMO-001

Date/Time,Activity,Light
2000-01-05 12:59:00,473.74,1231
2000-01-05 13:00:00,2839.04,1874
2000-01-05 13:01:00,1343.38,342
2000-01-05 13:02:00,247.38,739
2000-01-05 13:03:00,1704.80,388
2000-01-05 13:04:00,1601.19,2000
2000-01-05 13:05:00,2536.86,464
2000-01-05 13:06:00,270.09,948
2000-01-05 13:07:00,256.02,351
2000-01-05 13:08:00,1406.47,1063
2000-01-05 13:09:00,1636.89,1953
2000-01-05 13:10:00,402.65,265
2000-01-05 13:11:00,193.76,136
2000-01-05 13:12:00,1742.82,1465
2000-01-05 13:13:00,490.90,1372
2000-01-05 13:14:00,1934.20,983
2000-01-05 13:15:00,1892.28,1404
2000-01-05 13:16:00,1777.02,1399
2000-01-05 13:17:00,476.30,704
2000-01-05 13:18:00,1802.19,136
2000-01-05 13:19:00,1629.65,1709
2000-01-05 13:20:00,1549.45,372
2000-01-05 13:21:00,1591.68,640
2000-01-05 13:22:00,1851.96,841
2000-01-05 13:23:00,1920.88,1747
2000-01-05 13:24:00,370.36,171
2000-01-05 13:25:00,1587.38,911
2000-01-05 13:26:00,1573.69,132
2000-01-05 13:27:00,1432.10,1509
2000-01-05 13:28:00,1427.95,737
2000-01-05 13:29:00,1445.61,1579
2000-01-05 13:30:00,1728.13,407
2000-01-05 13:31:00,1442.57,959
2000-01-05 13:32:00,1596.69,1420
2000-01-05 13:33:00,1380.08,1266
2000-01-05 13:34:00,1480.99,1275
2000-01-05 13:35:00,1646.00,1708
2000-01-05 13:36:00,2330.16,570
2000-01-05 13:37:00,274.01,965
2000-01-05 13:38:00,1599.71,876
2000-01-05 13:39:00,1755.09,1051
2000-01-05 13:40:00,1535.03,1759
2000-01-05 13:41:00,2710.19,299
2000-01-05 13:42:00,1633.11,754
2000-01-05 13:43:00,655.18,1257
2000-01-05 13:44:00,1681.28,1747
2000-01-05 13:45:00,3163.50,1090
2000-01-05 13:46:00,1764.66,1895
2000-01-05 13:47:00,1623.89,1541
2000-01-05 13:48:00,1504.70,335
2000-01-05 13:49:00,1442.19,468
2000-01-05 13:50:00,1453.51,984
2000-01-05 13:51:00,1380.09,535
2000-01-05 13:52:00,1672.91,1849
2000-01-05 13:53:00,436.70,1308
2000-01-05 13:54:00,2761.78,1385
2000-01-05 13:55:00,1874.08,1321
2000-01-05 13:56:00,3563.10,1662
2000-01-05 13:57:00,1179.15,1938
2000-01-05 13:58:00,1701.76,898
2000-01-05 13:59:00,1601.39,203
2000-01-05 14:00:00,1719.26,1564
2000-01-05 14:01:00,1790.34,1921
2000-01-05 14:02:00,1577.76,213
2000-01-05 14:03:00,1738.99,709
2000-01-05 14:04:00,1848.41,247
2000-01-05 14:05:00,1326.87,1715
2000-01-05 14:06:00,1473.52,1862
2000-01-05 14:07:00,1481.87,556
2000-01-05 14:08:00,307.41,921
2000-01-05 14:09:00,351.10,1995
2000-01-05 14:10:00,301.83,1617
2000-01-05 14:11:00,2039.27,715
2000-01-05 14:12:00,2614.15,1643
2000-01-05 14:13:00,1868.24,1337
2000-01-05 14:14:00,1983.80,434
2000-01-05 14:15:00,1643.60,225
2000-01-05 14:16:00,1428.88,175
2000-01-05 14:17:00,1158.35,296
2000-01-05 14:18:00,1692.11,1079
2000-01-05 14:19:00,1910.98,363
2000-01-05 14:20:00,1650.67,140
2000-01-05 14:21:00,1692.87,1087
2000-01-05 14:22:00,494.61,229
2000-01-05 14:23:00,1830.18,992
2000-01-05 14:24:00,1434.86,840
2000-01-05 14:25:00,1311.29,152
2000-01-05 14:26:00,1906.42,1693
2000-01-05 14:27:00,1468.49,830
2000-01-05 14:28:00,1803.57,497
2000-01-05 14:29:00,1584.05,420
2000-01-05 14:30:00,1419.99,757
2000-01-05 14:31:00,2820.41,351
2000-01-05 14:32:00,1349.26,1218
2000-01-05 14:33:00,1943.55,1636
2000-01-05 14:34:00,2778.59,103
2000-01-05 14:35:00,1538.83,1096
2000-01-05 14:36:00,1410.94,1188
2000-01-05 14:37:00,1528.59,1799
2000-01-05 14:38:00,1515.38,1773
2000-01-05 14:39:00,1842.40,506
2000-01-05 14:40:00,1919.73,1983
2000-01-05 14:41:00,1601.08,101
2000-01-05 14:42:00,1713.87,741
2000-01-05 14:43:00,3080.09,617
2000-01-05 14:44:00,1608.01,1961
2000-01-05 14:45:00,1591.89,583
2000-01-05 14:46:00,1489.21,1618
2000-01-05 14:47:00,458.46,896
2000-01-05 14:48:00,1537.46,816
2000-01-05 14:49:00,1390.15,1886
2000-01-05 14:50:00,196.08,637
2000-01-05 14:51:00,1664.57,1256
2000-01-05 14:52:00,1901.10,668
2000-01-05 14:53:00,3208.06,856
2000-01-05 14:54:00,1395.58,1252
2000-01-05 14:55:00,1815.09,1469
2000-01-05 14:56:00,1213.09,158
2000-01-05 14:57:00,1548.54,1614
2000-01-05 14:58:00,1701.13,237
2000-01-05 14:59:00,1771.51,357
2000-01-05 15:00:00,1815.71,1909
2000-01-05 15:01:00,1450.87,514
2000-01-05 15:02:00,1487.74,1957
2000-01-05 15:03:00,1844.64,1760
2000-01-05 15:04:00,1759.94,1247
2000-01-05 15:05:00,1729.78,1860
2000-01-05 15:06:00,1384.29,606
2000-01-05 15:07:00,3123.52,1876
2000-01-05 15:08:00,1549.27,1266
2000-01-05 15:09:00,1808.07,213
2000-01-05 15:10:00,1731.42,1008
2000-01-05 15:11:00,1726.22,1683
2000-01-05 15:12:00,1418.42,573
2000-01-05 15:13:00,1585.24,693
2000-01-05 15:14:00,318.09,971
2000-01-05 15:15:00,1585.86,1584
2000-01-05 15:16:00,1611.57,1233
2000-01-05 15:17:00,1955.26,1136
2000-01-05 15:18:00,1814.36,1666
2000-01-05 15:19:00,3190.11,1077
2000-01-05 15:20:00,1751.11,1529
2000-01-05 15:21:00,1873.96,937
2000-01-05 15:22:00,299.80,1021
2000-01-05 15:23:00,1691.96,1021
2000-01-05 15:24:00,1365.36,1584
2000-01-05 15:25:00,230.11,493
2000-01-05 15:26:00,1565.91,168
2000-01-05 15:27:00,1604.10,1662
2000-01-05 15:28:00,318.87,788
2000-01-05 15:29:00,1681.16,828
2000-01-05 15:30:00,1686.82,695
2000-01-05 15:31:00,1655.44,1943
2000-01-05 15:32:00,1713.11,772
2000-01-05 15:33:00,1547.69,1386
2000-01-05 15:34:00,1346.26,532
2000-01-05 15:35:00,1559.19,143
2000-01-05 15:36:00,1814.64,857
2000-01-05 15:37:00,1828.19,876
2000-01-05 15:38:00,2723.31,851
2000-01-05 15:39:00,1460.15,134
2000-01-05 15:40:00,175.42,716
2000-01-05 15:41:00,468.93,1375
2000-01-05 15:42:00,1449.27,730
2000-01-05 15:43:00,1585.84,1136
2000-01-05 15:44:00,1507.15,532
2000-01-05 15:45:00,1472.30,1144
2000-01-05 15:46:00,171.51,232
2000-01-05 15:47:00,1665.12,1885
2000-01-05 15:48:00,1371.70,607
2000-01-05 15:49:00,478.69,1223
2000-01-05 15:50:00,1947.26,1608
2000-01-05 15:51:00,1711.27,120
2000-01-05 15:52:00,352.05,1119
2000-01-05 15:53:00,1503.00,915
2000-01-05 15:54:00,559.32,702
2000-01-05 15:55:00,218.58,880
2000-01-05 15:56:00,1632.28,417
2000-01-05 15:57:00,1745.85,1315
2000-01-05 15:58:00,1534.19,826
2000-01-05 15:59:00,1686.71,1100
2000-01-05 16:00:00,2887.57,345
2000-01-05 16:01:00,1553.76,968
2000-01-05 16:02:00,2743.37,1676
2000-01-05 16:03:00,332.04,1668
2000-01-05 16:04:00,1729.06,1396
2000-01-05 16:05:00,1678.72,1591
2000-01-05 16:06:00,1801.40,548
2000-01-05 16:07:00,1625.63,1136
2000-01-05 16:08:00,2678.70,604
2000-01-05 16:09:00,1303.07,953
2000-01-05 16:10:00,2667.43,1662
2000-01-05 16:11:00,204.61,491
2000-01-05 16:12:00,228.32,412
2000-01-05 16:13:00,1797.20,1508
2000-01-05 16:14:00,2885.75,1387
2000-01-05 16:15:00,283.49,1145
2000-01-05 16:16:00,1711.07,127
2000-01-05 16:17:00,1440.91,477
2000-01-05 16:18:00,1720.56,1703
2000-01-05 16:19:00,1619.35,1019
2000-01-05 16:20:00,1781.66,1358
2000-01-05 16:21:00,344.19,1014
2000-01-05 16:22:00,1771.41,1277
2000-01-05 16:23:00,288.28,421
2000-01-05 16:24:00,1870.85,1133
2000-01-05 16:25:00,376.00,1938
2000-01-05 16:26:00,1981.55,254
2000-01-05 16:27:00,1337.55,130
2000-01-05 16:28:00,1914.55,1193
2000-01-05 16:29:00,1698.73,296
2000-01-05 16:30:00,320.10,611
2000-01-05 16:31:00,1428.20,1519
2000-01-05 16:32:00,1847.03,247
2000-01-05 16:33:00,1725.82,293
2000-01-05 16:34:00,1796.13,1287
2000-01-05 16:35:00,1651.15,582
2000-01-05 16:36:00,1631.12,389
2000-01-05 16:37:00,329.53,369
2000-01-05 16:38:00,1862.40,1226
2000-01-05 16:39:00,1775.93,1689
2000-01-05 16:40:00,293.89,167
2000-01-05 16:41:00,1907.13,908
2000-01-05 16:42:00,1811.37,1352
2000-01-05 16:43:00,1483.17,201
2000-01-05 16:44:00,1657.61,1241
2000-01-05 16:45:00,1847.51,501
2000-01-05 16:46:00,2616.93,499
2000-01-05 16:47:00,1524.72,206
2000-01-05 16:48:00,1498.24,1395
2000-01-05 16:49:00,1860.08,1790
2000-01-05 16:50:00,1564.48,229
2000-01-05 16:51:00,1860.02,456
2000-01-05 16:52:00,354.84,771
2000-01-05 16:53:00,415.82,1500
2000-01-05 16:54:00,1920.64,1136
2000-01-05 16:55:00,1514.33,1218
2000-01-05 16:56:00,1788.73,1643
2000-01-05 16:57:00,1812.63,595
2000-01-05 16:58:00,1481.71,1980
2000-01-05 16:59:00,1671.27,1890
2000-01-05 17:00:00,1635.40,1008
2000-01-05 17:01:00,386.59,1303
2000-01-05 17:02:00,1648.11,961
2000-01-05 17:03:00,1651.72,930
2000-01-05 17:04:00,2014.24,114
2000-01-05 17:05:00,1810.21,884
2000-01-05 17:06:00,3077.46,916
2000-01-05 17:07:00,187.03,315
2000-01-05 17:08:00,574.41,1612
2000-01-05 17:09:00,1628.70,1272
2000-01-05 17:10:00,1463.88,1766
2000-01-05 17:11:00,1807.87,833
2000-01-05 17:12:00,1682.61,588
2000-01-05 17:13:00,1747.70,407
2000-01-05 17:14:00,1546.24,211
2000-01-05 17:15:00,1340.56,1290
2000-01-05 17:16:00,1641.32,1287
2000-01-05 17:17:00,2509.23,1497
2000-01-05 17:18:00,1708.28,1487
2000-01-05 17:19:00,1638.40,1378
2000-01-05 17:20:00,1525.79,336
2000-01-05 17:21:00,412.09,291
2000-01-05 17:22:00,3085.26,846
2000-01-05 17:23:00,1741.05,1477
2000-01-05 17:24:00,1839.10,289
2000-01-05 17:25:00,1549.73,757
2000-01-05 17:26:00,1468.64,493
2000-01-05 17:27:00,2003.84,1109
2000-01-05 17:28:00,1305.78,332
2000-01-05 17:29:00,262.26,1169
2000-01-05 17:30:00,212.33,832
2000-01-05 17:31:00,1488.51,230
2000-01-05 17:32:00,1460.84,916
2000-01-05 17:33:00,1376.26,404
2000-01-05 17:34:00,1614.97,720
2000-01-05 17:35:00,1630.48,619
2000-01-05 17:36:00,1795.59,1962
2000-01-05 17:37:00,222.25,1932
2000-01-05 17:38:00,1712.94,919
2000-01-05 17:39:00,2026.12,792
2000-01-05 17:40:00,1604.41,752
2000-01-05 17:41:00,1762.34,578
2000-01-05 17:42:00,2448.23,1695
2000-01-05 17:43:00,1695.89,536
2000-01-05 17:44:00,990.79,970
2000-01-05 17:45:00,1708.81,124
2000-01-05 17:46:00,349.79,1634
2000-01-05 17:47:00,1505.03,1668
2000-01-05 17:48:00,1131.51,669
2000-01-05 17:49:00,1545.75,647
2000-01-05 17:50:00,1548.41,1654
2000-01-05 17:51:00,333.73,1812
2000-01-05 17:52:00,2952.65,754
2000-01-05 17:53:00,1991.78,336
2000-01-05 17:54:00,1722.17,650
2000-01-05 17:55:00,1406.72,825
2000-01-05 17:56:00,2176.21,1594
2000-01-05 17:57:00,1846.71,1617
2000-01-05 17:58:00,1714.49,285
2000-01-05 17:59:00,1404.64,1582
2000-01-05 18:00:00,1794.92,1926
2000-01-05 18:01:00,463.19,210
2000-01-05 18:02:00,850.34,1293
2000-01-05 18:03:00,1569.17,266
2000-01-05 18:04:00,1634.19,1788
2000-01-05 18:05:00,1476.39,969
2000-01-05 18:06:00,1277.99,288
2000-01-05 18:07:00,1676.21,1432
2000-01-05 18:08:00,1865.78,1706
2000-01-05 18:09:00,271.07,1935
2000-01-05 18:10:00,399.55,1362
2000-01-05 18:11:00,1587.62,1834
2000-01-05 18:12:00,1754.59,1957
2000-01-05 18:13:00,1841.63,1112
2000-01-05 18:14:00,1552.60,1475
2000-01-05 18:15:00,1561.66,1383
2000-01-05 18:16:00,659.92,308
2000-01-05 18:17:00,1482.74,318
2000-01-05 18:18:00,1652.54,929
2000-01-05 18:19:00,1569.02,690
2000-01-05 18:20:00,354.48,1956
2000-01-05 18:21:00,2316.55,1071
2000-01-05 18:22:00,2737.82,314
2000-01-05 18:23:00,259.99,1163
2000-01-05 18:24:00,1560.58,1616
2000-01-05 18:25:00,394.98,1758
2000-01-05 18:26:00,1372.86,1212
2000-01-05 18:27:00,1433.19,1746
2000-01-05 18:28:00,1557.24,1746
2000-01-05 18:29:00,225.43,612
2000-01-05 18:30:00,1356.95,1099
2000-01-05 18:31:00,234.21,1431
2000-01-05 18:32:00,1693.55,354
2000-01-05 18:33:00,298.09,575
2000-01-05 18:34:00,379.91,1233
2000-01-05 18:35:00,1479.94,548
2000-01-05 18:36:00,1030.73,580
2000-01-05 18:37:00,399.96,1926
2000-01-05 18:38:00,1290.84,304
2000-01-05 18:39:00,1518.85,313
2000-01-05 18:40:00,1671.75,1587
2000-01-05 18:41:00,1473.99,1109
2000-01-05 18:42:00,1800.90,532
2000-01-05 18:43:00,167.24,859
2000-01-05 18:44:00,192.42,653
2000-01-05 18:45:00,1227.55,401
2000-01-05 18:46:00,1506.75,772
2000-01-05 18:47:00,1589.97,1974
2000-01-05 18:48:00,1325.45,1022
2000-01-05 18:49:00,296.41,1339
2000-01-05 18:50:00,2607.31,302
2000-01-05 18:51:00,1724.37,1205
2000-01-05 18:52:00,1656.81,1014
2000-01-05 18:53:00,1195.24,1788
2000-01-05 18:54:00,226.46,840
2000-01-05 18:55:00,1402.80,1463
2000-01-05 18:56:00,337.89,1422
2000-01-05 18:57:00,1579.58,172
2000-01-05 18:58:00,1430.57,168
2000-01-05 18:59:00,1358.30,139
2000-01-05 19:00:00,1140.97,627
2000-01-05 19:01:00,2484.25,621
2000-01-05 19:02:00,1375.63,532
2000-01-05 19:03:00,1296.37,1933
2000-01-05 19:04:00,1751.77,375
2000-01-05 19:05:00,2736.86,778
2000-01-05 19:06:00,1423.97,886
2000-01-05 19:07:00,1272.66,340
2000-01-05 19:08:00,2686.13,1877
2000-01-05 19:09:00,1486.12,1085
2000-01-05 19:10:00,1140.81,893
2000-01-05 19:11:00,167.98,1785
2000-01-05 19:12:00,1146.47,218
2000-01-05 19:13:00,1364.15,877
2000-01-05 19:14:00,1429.86,1343
2000-01-05 19:15:00,312.85,1682
2000-01-05 19:16:00,2889.78,1627
2000-01-05 19:17:00,1400.22,1773
2000-01-05 19:18:00,1273.42,1859
2000-01-05 19:19:00,1143.36,1278
2000-01-05 19:20:00,2452.08,1869
2000-01-05 19:21:00,999.20,692
2000-01-05 19:22:00,1166.02,1418
2000-01-05 19:23:00,1447.73,1744
2000-01-05 19:24:00,1219.79,192
2000-01-05 19:25:00,143.12,359
2000-01-05 19:26:00,1288.25,1037
2000-01-05 19:27:00,231.04,1931
2000-01-05 19:28:00,1267.67,1447
2000-01-05 19:29:00,1159.41,131
2000-01-05 19:30:00,1134.12,1277
2000-01-05 19:31:00,1348.90,1602
2000-01-05 19:32:00,1336.32,1454
2000-01-05 19:33:00,1225.84,656
2000-01-05 19:34:00,2697.78,847
2000-01-05 19:35:00,942.07,677
2000-01-05 19:36:00,1167.57,756
2000-01-05 19:37:00,1226.80,543
2000-01-05 19:38:00,838.21,789
2000-01-05 19:39:00,1119.99,1641
2000-01-05 19:40:00,1113.26,1952
2000-01-05 19:41:00,218.37,120
2000-01-05 19:42:00,1056.23,1686
2000-01-05 19:43:00,999.60,1239
2000-01-05 19:44:00,849.37,1606
2000-01-05 19:45:00,1090.10,939
2000-01-05 19:46:00,1199.29,1495
2000-01-05 19:47:00,940.09,1328
2000-01-05 19:48:00,1195.01,1335
2000-01-05 19:49:00,974.27,1115
2000-01-05 19:50:00,214.23,232
2000-01-05 19:51:00,951.33,783
2000-01-05 19:52:00,1176.42,302
2000-01-05 19:53:00,189.01,1379
2000-01-05 19:54:00,182.12,1635
2000-01-05 19:55:00,973.18,1678
2000-01-05 19:56:00,906.01,1697
2000-01-05 19:57:00,961.93,876
2000-01-05 19:58:00,854.94,1272
2000-01-05 19:59:00,805.60,319
2000-01-05 20:00:00,796.00,1308
2000-01-05 20:01:00,891.65,486
2000-01-05 20:02:00,998.59,888
2000-01-05 20:03:00,788.13,544
2000-01-05 20:04:00,685.87,1903
2000-01-05 20:05:00,842.99,1185
2000-01-05 20:06:00,759.36,1693
2000-01-05 20:07:00,838.29,467
2000-01-05 20:08:00,951.46,1767
2000-01-05 20:09:00,1996.49,1008
2000-01-05 20:10:00,229.68,1685
2000-01-05 20:11:00,787.64,1548
2000-01-05 20:12:00,770.22,1178
2000-01-05 20:13:00,784.32,1006
2000-01-05 20:14:00,744.39,885
2000-01-05 20:15:00,825.00,438
2000-01-05 20:16:00,774.93,474
2000-01-05 20:17:00,774.83,388
2000-01-05 20:18:00,2004.74,241
2000-01-05 20:19:00,729.48,608
2000-01-05 20:20:00,523.34,1370
2000-01-05 20:21:00,786.83,529
2000-01-05 20:22:00,73.70,910
2000-01-05 20:23:00,853.46,1077
2000-01-05 20:24:00,163.95,288
2000-01-05 20:25:00,702.75,1123
2000-01-05 20:26:00,714.38,1011
2000-01-05 20:27:00,681.21,1397
2000-01-05 20:28:00,155.62,947
2000-01-05 20:29:00,659.54,423
2000-01-05 20:30:00,705.59,258
2000-01-05 20:31:00,604.76,973
2000-01-05 20:32:00,636.58,611
2000-01-05 20:33:00,637.14,270
2000-01-05 20:34:00,684.10,207
2000-01-05 20:35:00,220.36,1966
2000-01-05 20:36:00,644.87,409
2000-01-05 20:37:00,532.19,1649
2000-01-05 20:38:00,596.35,770
2000-01-05 20:39:00,563.07,1814
2000-01-05 20:40:00,628.18,216
2000-01-05 20:41:00,474.62,1592
2000-01-05 20:42:00,631.27,1161
2000-01-05 20:43:00,129.26,213
2000-01-05 20:44:00,640.59,1474
2000-01-05 20:45:00,71.68,1841
2000-01-05 20:46:00,468.94,287
2000-01-05 20:47:00,180.40,928
2000-01-05 20:48:00,451.42,809
2000-01-05 20:49:00,518.51,1678
2000-01-05 20:50:00,472.83,1009
2000-01-05 20:51:00,1759.93,406
2000-01-05 20:52:00,558.23,121
2000-01-05 20:53:00,944.73,1475
2000-01-05 20:54:00,450.74,941
2000-01-05 20:55:00,91.26,1731
2000-01-05 20:56:00,95.08,327
2000-01-05 20:57:00,1310.26,466
2000-01-05 20:58:00,325.72,1089
2000-01-05 20:59:00,83.14,1587
2000-01-05 21:00:00,487.40,520
2000-01-05 21:01:00,185.68,1374
2000-01-05 21:02:00,369.42,1966
2000-01-05 21:03:00,1594.49,1677
2000-01-05 21:04:00,476.49,1683
2000-01-05 21:05:00,432.26,159
2000-01-05 21:06:00,470.83,542
2000-01-05 21:07:00,447.92,404
2000-01-05 21:08:00,357.49,1605
2000-01-05 21:09:00,355.12,820
2000-01-05 21:10:00,334.43,1941
2000-01-05 21:11:00,379.68,811
2000-01-05 21:12:00,401.54,1852
2000-01-05 21:13:00,390.99,1996
2000-01-05 21:14:00,47.82,194
2000-01-05 21:15:00,401.21,1245
2000-01-05 21:16:00,252.60,1430
2000-01-05 21:17:00,1357.00,688
2000-01-05 21:18:00,400.37,699
2000-01-05 21:19:00,327.35,1557
2000-01-05 21:20:00,35.49,1762
2000-01-05 21:21:00,281.78,1347
2000-01-05 21:22:00,50.63,1063
2000-01-05 21:23:00,256.09,1350
2000-01-05 21:24:00,393.02,1062
2000-01-05 21:25:00,305.05,485
2000-01-05 21:26:00,1672.64,342
2000-01-05 21:27:00,347.63,772
2000-01-05 21:28:00,317.14,729
2000-01-05 21:29:00,1648.92,744
2000-01-05 21:30:00,82.29,754
2000-01-05 21:31:00,355.98,1740
2000-01-05 21:32:00,265.37,807
2000-01-05 21:33:00,343.15,1186
2000-01-05 21:34:00,33.36,308
2000-01-05 21:35:00,58.78,1605
2000-01-05 21:36:00,67.15,542
2000-01-05 21:37:00,307.41,1270
2000-01-05 21:38:00,275.55,1814
2000-01-05 21:39:00,287.59,199
2000-01-05 21:40:00,52.76,265
2000-01-05 21:41:00,315.51,1360
2000-01-05 21:42:00,1303.55,897
2000-01-05 21:43:00,255.53,975
2000-01-05 21:44:00,1817.01,1320
2000-01-05 21:45:00,310.79,1212
2000-01-05 21:46:00,281.74,576
2000-01-05 21:47:00,288.82,941
2000-01-05 21:48:00,216.09,506
2000-01-05 21:49:00,281.86,1393
2000-01-05 21:50:00,59.20,155
2000-01-05 21:51:00,24.10,1810
2000-01-05 21:52:00,235.01,1057
2000-01-05 21:53:00,38.20,1341
2000-01-05 21:54:00,274.11,520
2000-01-05 21:55:00,305.65,401
2000-01-05 21:56:00,250.78,291
2000-01-05 21:57:00,192.56,1055
2000-01-05 21:58:00,211.11,106
2000-01-05 21:59:00,232.52,926
2000-01-05 22:00:00,239.19,1431
2000-01-05 22:01:00,270.10,1940
2000-01-05 22:02:00,261.61,1892
2000-01-05 22:03:00,1273.33,1476
2000-01-05 22:04:00,250.30,1322
2000-01-05 22:05:00,261.97,1710
2000-01-05 22:06:00,316.21,1584
2000-01-05 22:07:00,270.69,1033
2000-01-05 22:08:00,68.73,1193
2000-01-05 22:09:00,237.30,1975
2000-01-05 22:10:00,29.58,1132
2000-01-05 22:11:00,226.31,1410
2000-01-05 22:12:00,214.08,1411
2000-01-05 22:13:00,258.26,1988
2000-01-05 22:14:00,245.36,998
2000-01-05 22:15:00,251.22,1933
2000-01-05 22:16:00,1490.17,1603
2000-01-05 22:17:00,212.43,344
2000-01-05 22:18:00,50.13,616
2000-01-05 22:19:00,198.68,1020
2000-01-05 22:20:00,232.16,165
2000-01-05 22:21:00,276.85,661
2000-01-05 22:22:00,218.20,932
2000-01-05 22:23:00,45.02,748
2000-01-05 22:24:00,236.94,638
2000-01-05 22:25:00,207.10,465
2000-01-05 22:26:00,52.50,987
2000-01-05 22:27:00,65.16,435
2000-01-05 22:28:00,175.00,584
2000-01-05 22:29:00,247.22,1340
2000-01-05 22:30:00,205.29,962
2000-01-05 22:31:00,219.49,564
2000-01-05 22:32:00,204.35,1104
2000-01-05 22:33:00,38.33,398
2000-01-05 22:34:00,1455.50,1783
2000-01-05 22:35:00,174.59,254
2000-01-05 22:36:00,237.34,113
2000-01-05 22:37:00,224.50,795
2000-01-05 22:38:00,221.50,1071
2000-01-05 22:39:00,60.51,1655
2000-01-05 22:40:00,194.84,744
2000-01-05 22:41:00,231.36,1037
2000-01-05 22:42:00,238.15,506
2000-01-05 22:43:00,231.30,317
2000-01-05 22:44:00,1016.09,1870
2000-01-05 22:45:00,217.65,101
2000-01-05 22:46:00,195.74,961
2000-01-05 22:47:00,190.85,727
2000-01-05 22:48:00,211.54,1835
2000-01-05 22:49:00,185.11,1840
2000-01-05 22:50:00,203.96,821
2000-01-05 22:51:00,223.41,1576
2000-01-05 22:52:00,194.64,1613
2000-01-05 22:53:00,206.19,761
2000-01-05 22:54:00,236.95,201
2000-01-05 22:55:00,67.32,1964
2000-01-05 22:56:00,188.65,703
2000-01-05 22:57:00,177.36,397
2000-01-05 22:58:00,204.57,1519
2000-01-05 22:59:00,195.77,1854
2000-01-05 23:00:00,16.08,0
2000-01-05 23:01:00,35.37,0
2000-01-05 23:02:00,44.13,0
2000-01-05 23:03:00,33.60,0
2000-01-05 23:04:00,34.50,0
2000-01-05 23:05:00,22.60,0
2000-01-05 23:06:00,42.19,0
2000-01-05 23:07:00,36.55,0
2000-01-05 23:08:00,43.71,0
2000-01-05 23:09:00,28.25,0
2000-01-05 23:10:00,32.95,0
2000-01-05 23:11:00,23.48,0
2000-01-05 23:12:00,46.23,0
2000-01-05 23:13:00,50.09,0
2000-01-05 23:14:00,14.54,0
2000-01-05 23:15:00,35.30,0
2000-01-05 23:16:00,46.72,0
2000-01-05 23:17:00,90.41,0
2000-01-05 23:18:00,13.26,0
2000-01-05 23:19:00,52.16,0
2000-01-05 23:20:00,67.28,0
2000-01-05 23:21:00,71.59,0
2000-01-05 23:22:00,37.78,0
2000-01-05 23:23:00,28.05,0
2000-01-05 23:24:00,29.24,0
2000-01-05 23:25:00,68.11,0
2000-01-05 23:26:00,28.34,0
2000-01-05 23:27:00,27.41,0
2000-01-05 23:28:00,10.77,0
2000-01-05 23:29:00,12.41,0
2000-01-05 23:30:00,67.63,0
2000-01-05 23:31:00,28.78,0
2000-01-05 23:32:00,40.91,0
2000-01-05 23:33:00,17.07,0
2000-01-05 23:34:00,21.05,0
2000-01-05 23:35:00,32.79,0
2000-01-05 23:36:00,31.01,0
2000-01-05 23:37:00,31.08,0
2000-01-05 23:38:00,29.95,0
2000-01-05 23:39:00,58.52,0
2000-01-05 23:40:00,27.88,0
2000-01-05 23:41:00,52.07,0
2000-01-05 23:42:00,233.13,0
2000-01-05 23:43:00,43.35,0
2000-01-05 23:44:00,39.79,0
2000-01-05 23:45:00,37.90,0
2000-01-05 23:46:00,49.48,0
2000-01-05 23:47:00,15.55,0
2000-01-05 23:48:00,14.64,0
2000-01-05 23:49:00,22.04,0
2000-01-05 23:50:00,39.35,0
2000-01-05 23:51:00,21.72,0
2000-01-05 23:52:00,18.63,0
2000-01-05 23:53:00,25.29,0
2000-01-05 23:54:00,40.30,0
2000-01-05 23:55:00,64.75,0
2000-01-05 23:56:00,37.43,0
2000-01-05 23:57:00,51.50,0
2000-01-05 23:58:00,43.16,0
2000-01-05 23:59:00,133.75,0
2000-01-06 00:00:00,28.23,0
2000-01-06 00:01:00,56.82,0
2000-01-06 00:02:00,31.15,0
2000-01-06 00:03:00,30.33,0
2000-01-06 00:04:00,17.56,0
2000-01-06 00:05:00,30.06,0
2000-01-06 00:06:00,29.60,0
2000-01-06 00:07:00,27.59,0
2000-01-06 00:08:00,33.64,0
2000-01-06 00:09:00,105.11,0
2000-01-06 00:10:00,40.92,0
2000-01-06 00:11:00,60.31,0
2000-01-06 00:12:00,44.35,0
2000-01-06 00:13:00,186.60,0
2000-01-06 00:14:00,40.88,0
2000-01-06 00:15:00,53.18,0
2000-01-06 00:16:00,100.05,0
2000-01-06 00:17:00,47.49,0
2000-01-06 00:18:00,55.75,0
2000-01-06 00:19:00,59.24,0
2000-01-06 00:20:00,23.88,0
2000-01-06 00:21:00,43.79,0
2000-01-06 00:22:00,42.19,0
2000-01-06 00:23:00,26.61,0
2000-01-06 00:24:00,76.67,0
2000-01-06 00:25:00,16.65,0
2000-01-06 00:26:00,34.96,0
2000-01-06 00:27:00,51.98,0
2000-01-06 00:28:00,20.01,0
2000-01-06 00:29:00,19.63,0
2000-01-06 00:30:00,61.92,0
2000-01-06 00:31:00,91.55,0
2000-01-06 00:32:00,68.83,0
2000-01-06 00:33:00,22.24,0
2000-01-06 00:34:00,24.55,0
2000-01-06 00:35:00,24.76,0
2000-01-06 00:36:00,29.64,0
2000-01-06 00:37:00,27.99,0
